,name,glottocode,iso6393,aes_status,Degree of endangerment,family,family_id,dialects,child_dialect_count,child_family_count,child_language_count,speakers,Number of speakers,regions,macroarea,latitude,longitude,level,type,scope,bookkeeping,description,markup_description,country_ids,parent_id,off_lang,rec_min_lang,Wikipedia_Url
6993,Sou Upaa,manu1258,wha,threatened,,"['Austronesian', 'Malayo-Polynesian', ' (MP)', 'Central–Eastern MP', 'Central Maluku', 'East Central Maluku', 'Nunusaku', 'Patakai–Manusela', 'Manusela']",,,,,,"(7,000 cited 1989)[1]",,Seram,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Manusela_language
6994,North Wahgi,nort2921,whg,not endangered,,,nucl1709,,1.0,0.0,0.0,,,,Papunesia,-5.75356,144.804,language,living,individual,False,,,PG,wahg1249,,,
6995,Wahau Kenyah,waha1238,whk,shifting,,"['Austronesian', 'Malayo-Polynesian', 'North Bornean', 'North Sarawakan', 'Kenyah', 'Wahau Kenyah']",,,,,,"9,000 (2007)[1]",,Borneo,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wahau_Kenyah_language
6996,Wahau Kayan,waha1239,whu,threatened,,,book1242,,0.0,0.0,0.0,,,,Papunesia,1.42088,116.6795,language,living,individual,True,,,ID,book1242,,,
6997,Southern Toussian,sout2797,wib,not endangered,,,atla1278,,0.0,0.0,0.0,,,,Africa,10.877,-4.65678,language,living,individual,False,,,BF CI,tusi1238,,,
6998,Wichita,wich1260,wic,extinct,Critically endangered,"['Caddoan', '\nNorthern', 'Wichita']",cadd1255,,2.0,0.0,0.0,,10.0,West-central Oklahoma,North America,35.0665,-98.1831,language,extinct,individual,False,,,US,nort2950,,,https://en.wikipedia.org/wiki/Wichita_language
6999,Wik-Epa,wike1239,wie,extinct,,,pama1250,,0.0,0.0,0.0,,,,Australia,-13.846,141.858,language,extinct,individual,False,,,AU,epme1234,,,
7000,Wik-Keyangan,wikk1239,wif,extinct,,,unat1236,,0.0,0.0,0.0,,,,Australia,-14.2649,142.005,language,extinct,individual,False,,,AU,pama1255,,,
7001,Wik Ngathan,wikn1245,wig,shifting,Definitely endangered,,,,,,,,100.0,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wik-Ngathan_language
7002,Wik-Me'anha,wikm1246,wih,moribund,,,pama1250,,0.0,0.0,0.0,,,,Australia,-14.058,141.925,language,living,individual,False,,,AU,epme1234,,,https://en.wikipedia.org/wiki/Wik-Me%27nh_language
7003,Minidien,mini1253,wii,nearly extinct,,"['Torricelli', 'Maimai', 'Wiaki']",nucl1708,,0.0,0.0,0.0,100 (2004)[1],,Sandaun Province,Papunesia,-3.59408,142.33,language,living,individual,False,,,PG,wape1250,,,https://en.wikipedia.org/wiki/Minidien_language
7004,Wik-Iiyanh,wiki1239,wij,moribund,,,pama1250,,0.0,0.0,0.0,,,,Australia,-14.1273,142.781,language,living,individual,False,,,AU,mung1277,,,
7005,Wikalkan,wika1238,wik,moribund,,"['Pama–Nyungan', 'Paman', 'North Cape York', 'Wik', 'Wik-Ngathan', 'Wik-Ngatharr']",pama1250,,2.0,0.0,0.0,(86 cited 1981)[1],,"Cape York Peninsula, Queensland",Australia,-13.6835,141.557,language,living,individual,False,,,AU,ngat1246,,,https://en.wikipedia.org/wiki/Wik-Ngatharr_dialect
7006,Wilawila,wila1240,wil,extinct,,,worr1236,,0.0,0.0,0.0,,,,Australia,-14.9105,126.6,language,extinct,individual,False,,,AU,nort2751,,,
7007,Wik-Mungkan,wikm1247,wim,shifting,,"['Pama–Nyungan', 'Paman', 'North Cape York', 'Wik', 'Wik-Mungkan']",pama1250,,0.0,0.0,0.0,952 (2021 census)[1],,"Cape York Peninsula, Queensland",Australia,-13.98051,141.81611,language,living,individual,False,,,AU,mung1277,,,https://en.wikipedia.org/wiki/Wik_Mungkan_language
7008,Ho-Chunk,hoch1243,win,shifting,,"['Siouan', 'Western Siouan', 'Mississippi Valley', 'Chiwere–Winnebago', 'Ho-Chunk']",siou1252,,2.0,0.0,0.0,250 (2007)[1]Mainly older adults (no date)[2],,"Wisconsin, Nebraska, Iowa, South Dakota, Illinois, and Minnesota",North America,43.5,-88.5,language,living,individual,False,,,US,winn1245,,,https://en.wikipedia.org/wiki/Winnebago_language
7009,Wiraféd,wira1264,wir,extinct,,,tupi1275,,0.0,0.0,0.0,,,,South America,-9.30537,-59.4769,language,extinct,individual,False,,,BR,kawa1292,,,
7010,Wiru,wiru1244,wiu,threatened,,"['Papuan Gulf', '\xa0?\n', 'Teberan–Pawaian', '[2]', 'Wiru']",,,0.0,0.0,0.0,"(15,300 cited 1967, repeated 1981)[1]",,"Ialibu-Pangia District, Southern Highlands Province",Papunesia,-6.35863,144.214,language,living,individual,False,,,PG,,,,https://en.wikipedia.org/wiki/Wiru_language
7011,Vitu,mudu1242,wiv,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Meso-Melanesian', 'Bali–Vitu', 'Vitu']",,,,,,"(8,800 cited 1991)[1]",,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Vitu_language
7012,Wiyot,wiyo1248,wiy,extinct,Extinct,"['Algic', 'Wiyot']",algi1248,,0.0,0.0,0.0,,0.0,Northwestern California,North America,39.2492,-122.952,language,extinct,individual,False,,,US,algi1248,,,https://en.wikipedia.org/wiki/Wiyot_language
7013,Waja,waja1259,wja,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Waja–Kam', 'Waja', 'Tula', 'Waja']",atla1278,,2.0,0.0,0.0,"(60,000 cited 1989)[1]",,eastern Nigeria,Africa,9.91175,11.7206,language,living,individual,False,,,NG,tula1250,,,https://en.wikipedia.org/wiki/Waja_language
7014,Warji,warj1253,wji,threatened,,"['Afro-Asiatic', 'Chadic', 'West Chadic', 'Bade–Warji', 'Warji languages', ' (B.2)', 'Warji']",,,,,,"75,000 (2022)[1]",,Bauchi State,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Warji_language
7015,Kw'adza,kwad1248,wka,extinct,Extinct,"['Afro-Asiatic', '?\n', 'Cushitic', '?', 'Rift', '?', 'East', 'Kwʼadza']",afro1255,,0.0,0.0,0.0,,0.0,Mbulu,Africa,-4.00743,35.1828,language,extinct,individual,False,,,TZ,sout3054,,,https://en.wikipedia.org/wiki/Kw%CA%BCadza_language
7016,Kumbaran,,wkb,,,,,,,,,,,,,,,,living,individual,,,,,,,,
7017,Wakde,wakd1237,wkd,shifting,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'North New Guinea', 'Sarmi – Jayapura Bay', 'Sarmi', 'Wakde']",aust1307,,0.0,0.0,0.0,550 (2005)[1],,Papua,Papunesia,-1.98457,139.008,language,living,individual,False,,,ID,sobe1239,,,https://en.wikipedia.org/wiki/Wakde_language
7018,Kalanadi,kala1255,wkl,threatened,,"['Dravidian', '\nSouthern', 'Tamil–Kannada', 'Tamil–Kodagu', 'Tamil–Malayalam', 'Malayalam languages', 'Kalanadic', 'Kalanadi']",drav1251,,0.0,0.0,0.0,750 (2004 survey)[1],,,Eurasia,11.6025,76.1225,language,living,individual,False,,,IN,kala1406,,,https://en.wikipedia.org/wiki/Kalanadi_language
7019,Keerray-Woorroong,,wkr,,,,,,,,,,,,,,,,living,individual,,,,,,,,
7020,Kunduvadi,kund1253,wku,threatened,,"['Dravidian', '\nSouthern', 'Tamil–Kannada', 'Tamil–Kodagu', 'Tamil–Malayalam', 'Malayalam languages', 'Kalanadic', 'Kunduvadi']",drav1251,,0.0,0.0,0.0,"1,000 (2004)[1]",,,Eurasia,11.7535,76.2015,language,living,individual,False,,,IN,kala1406,,,https://en.wikipedia.org/wiki/Kunduvadi_language
7021,Wakawaka,waka1274,wkw,nearly extinct,,"['Pama–Nyungan', 'Waka–Kabic', 'Miyan', 'Waga']",pama1250,"['Waga-Waga', 'Duungidjawu', 'Dala', 'Djakunda', '(', 'Wuli-Wuli', ')', '(', 'Barunggam', ')']",2.0,0.0,0.0,,,Queensland,Australia,-26.248,151.868,language,extinct,individual,False,,,AU,west2808,,,https://en.wikipedia.org/wiki/Wakka_Wakka_language
7022,Wangkayutyuru,,wky,,,,,,,,,,,,,,,,extinct,individual,,,,,,,,
7023,Walio,nucl1453,wla,shifting,,"['Sepik', 'Leonhard Schultze', 'Walio', 'Walio']",wali1264,,0.0,0.0,0.0,230 (2003)[1],,East Sepik Province,Papunesia,-4.41234,142.231,language,living,individual,False,,,PG,pais1239,,,https://en.wikipedia.org/wiki/Walio_language
7024,Mwali Comorian,mwal1237,wlc,not endangered,,,atla1278,,0.0,0.0,0.0,,,,Africa,-12.3164,43.741,language,living,individual,False,,,KM,como1260,,,
7025,Wolane,wola1253,wle,not endangered,,,afro1255,,0.0,0.0,0.0,,,,Africa,8.23,38.14,language,living,individual,False,,,ET,silt1239,,,
7026,Kunbarlang,kunb1251,wlg,extinct,Severely endangered,"['Arnhem', 'Gunwinyguan', 'Gunwinggic', 'Gunbarlang']",gunw1250,"['Djimbilirri', 'Gurrigurri', 'Gumunggurdu', 'Marrabanggu', 'Marranumbu', 'Gunguluwala', '[2]']",0.0,0.0,0.0,,140.0,Arnhem Land,Australia,-11.9133,133.723,language,living,individual,False,,,AU,gunw1250,,,https://en.wikipedia.org/wiki/Gunbarlang_language
7027,Welaun,wela1235,wlh,not endangered,,,aust1307,,2.0,0.0,0.0,,,,Papunesia,-9.097288,125.239513,language,living,individual,False,,,TL,west2945,,,
7028,Waioli,waio1238,wli,threatened,,"['West Papuan', '?\n', 'North Halmahera', 'Sahu', 'Waioli']",nort2923,,0.0,0.0,0.0,"(3,000 cited 1987)[1]",,Halmahera,Papunesia,1.2341,127.494,language,living,individual,False,,,ID,sahu1246,,,https://en.wikipedia.org/wiki/Waioli_language
7029,Wailaki,wail1244,wlk,extinct,,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Pacific Coast Athabaskan', 'California Athabaskan', 'Wailaki']",,"['Sinkyone', 'Wailaki', 'Nongatl', 'Lassik']",,,,,,California,,,,,extinct,individual,,,,,,,,https://en.wikipedia.org/wiki/Wailaki_language
7030,Wali (Sudan),wali1262,wll,shifting,,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Northern Eastern', 'Nubian', 'Central', 'Hill', '(Unclassified)', 'Wali']",nubi1251,,0.0,0.0,0.0,"9,000 (2007)[1]",,Nuba Mountains,Africa,11.8634,29.1228,language,living,individual,False,,,SD,west2807,,,https://en.wikipedia.org/wiki/Wali_language_(Sudan)
7031,Middle Welsh,,wlm,,,,,,,,,,,,,,,,historical,individual,,,,,,,,
7032,Walloon,wall1255,wln,shifting,Definitely endangered,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Romance', 'Italo-Western', 'Western Romance', 'Gallo-Romance', 'Rhaeto-Romance', '[3]', ' (possibly)', 'Oïl', 'Walloon']",indo1319,['Wisconsin Walloon'],4.0,0.0,0.0,"600,000 people have some knowledge of it[1] (2007)[2]Possibly only 300,000 active speakers in rural Wallonia[citation needed]",600000.0,"Wallonia, Ardennes, minority in Door County, Wisconsin (United States)",Eurasia,50.2235,5.14509,language,living,individual,False,,,BE FR LU,oila1234,,,https://en.wikipedia.org/wiki/Walloon_language
7033,Wolio,woli1241,wlo,threatened,,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Wotu–Wolio', 'Wolio–', 'Kamaru', 'Wolio']",aust1307,,0.0,0.0,0.0,"65,000 (2004)[1]",,Sulawesi,Papunesia,-5.33,122.67,language,living,individual,False,,,ID,woli1240,,,https://en.wikipedia.org/wiki/Wolio_language
7034,Wailapa,wail1242,wlr,shifting,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Espiritu Santo', 'Wailapa']",,,,,,500[1],,Espiritu Santo,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wailapa_language
7035,Wallisian,wall1257,wls,not endangered,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Nuclear Polynesian', 'Wallisian']",,,,,,"10,400 (2000)[1]",,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wallisian_language
7036,Wuliwuli,wuli1242,wlu,extinct,,"['Pama–Nyungan', 'Waka–Kabic', 'Miyan', 'Wuliwuli']",pama1250,,0.0,0.0,0.0,,,Queensland,Australia,-24.415,149.843,language,extinct,individual,False,,,AU,west2808,,,https://en.wikipedia.org/wiki/Wulli_Wulli_language
7037,Wichí Lhamtés Vejoz,wich1263,wlv,threatened,,"['Matacoan', 'Wichi languages', 'Wichí Lhamtés Vejoz']",mata1289,,1.0,0.0,0.0,"31,500 (2021)[1]",,,South America,-24.2189,-61.9117,language,living,individual,False,,,AR BO PY,wich1261,,,https://en.wikipedia.org/wiki/Wich%C3%AD_Lhamt%C3%A9s_Vejoz
7038,Walak,wala1269,wlw,not endangered,,"['Trans–New Guinea', 'West Trans–New Guinea', 'Irian Highlands', '\xa0?', 'Dani languages', 'Dani proper', 'Walak']",nucl1709,,0.0,0.0,0.0,"20,000 (2007)[1]",,"Highland Papua:Jayawijaya Regency, Mamberamo Tengah Regency, Yalimo Regency",Papunesia,-3.8238,138.84,language,living,individual,False,,,ID,wala1275,,,https://en.wikipedia.org/wiki/Walak_language
7039,Wali (Ghana),wali1263,wlx,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Gur', 'Northern', 'Oti–Volta', 'Moré–Dagbani', 'Moré', 'Wali']",atla1278,"['Fufula', 'Yeri Waali', 'Cherii', 'Bulengee', 'Dolimi']",5.0,0.0,0.0,"85,000 (2013)[1]",,"Upper West Region, Northern Region",Africa,10.0212,-2.31263,language,living,individual,False,,,GH,sout3209,,,https://en.wikipedia.org/wiki/Wali_language_(Gur)
7040,Waling,wali1261,wly,extinct,,,sino1245,,0.0,0.0,0.0,,,,Eurasia,26.6369,86.4837,language,extinct,individual,False,,,NP,bant1280,,,https://en.wikipedia.org/wiki/Waling_language
7041,Mawa (Nigeria),mawa1236,wma,extinct,,,unat1236,,0.0,0.0,0.0,,,,Africa,10.8527,9.72407,language,extinct,individual,False,,,NG,unat1236,,,https://en.wikipedia.org/wiki/Mawa_language_(Nigeria)
7042,Wambaya,wamb1258,wmb,nearly extinct,Critically endangered,,,,,,,,20.0,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wambaya_language
7043,Wamas,wama1247,wmc,shifting,,"['Trans–New Guinea', 'Madang', 'Croisilles', ' ', 'linkage', 'Mabuso', 'Hanseman', 'Wamas']",nucl1709,,0.0,0.0,0.0,220 (2000)[1],,Madang Province,Papunesia,-4.97757,145.541,language,living,individual,False,,,PG,wama1249,,,https://en.wikipedia.org/wiki/Wamas_language
7044,Mamaindé,mama1278,wmd,shifting,,,namb1299,,0.0,0.0,0.0,,,,South America,-12.986439,-60.101072,language,living,individual,False,,,BR,nort3153,,,
7045,Wambule,wamb1257,wme,threatened,Vulnerable,"['Sino-Tibetan', 'Tibeto-Burman', 'Mahakiranti', ' (?)', 'Kiranti', 'Western', 'Chaurasiya', 'Wambule']",sino1245,,2.0,0.0,0.0,"14,000 (2011 census)[1]",4471.0,Nepal,Eurasia,27.14808,86.47646,language,living,individual,False,,,NP,chau1260,,,https://en.wikipedia.org/wiki/Wambule_language
7046,Waima'a,waim1252,wmh,shifting,Definitely endangered,"['Austronesian', '\xa0?\n', 'Malayo-Polynesian', 'Central–Eastern', 'Timoric', 'Kawaimina', 'Waimoa']",aust1307,,0.0,0.0,0.0,"21,200 (2015 census)[1]5,670 L2 speakers (2015 census)",3000.0,Northeast East Timor,Papunesia,-8.53416,126.317,language,living,individual,False,,,TL,kawa1289,,,https://en.wikipedia.org/wiki/Waimoa_language
7047,Wamin,wami1239,wmi,extinct,,"['Pama–Nyungan', 'Southern Paman', 'Agwamin']",pama1250,"['Agwamin', 'Wamin']",0.0,0.0,0.0,,,Queensland,Australia,-18.3727,143.943,language,extinct,individual,False,,,AU,fina1240,,,https://en.wikipedia.org/wiki/Wamin_language
7048,Maiwa (Indonesia),maiw1250,wmm,threatened,,"['Austronesian', 'Malayo-Polynesian', 'South Sulawesi', 'Northern', 'Massenrempulu', 'Maiwa']",aust1307,,0.0,0.0,0.0,"(50,000 cited 1990)[1]",,Sulawesi,Papunesia,-3.59444,119.978,language,living,individual,False,,,ID,mase1250,,,https://en.wikipedia.org/wiki/Maiwa_language_(Sulawesi)
7049,Waamwang,waam1236,wmn,extinct,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'New Caledonian – Loyalties', 'New Caledonian', 'Northern New Caledonian', 'North Northern', 'Hmwaveke', 'Waamwang']",aust1307,,0.0,0.0,0.0,,,,Papunesia,-20.5014,164.409,language,extinct,individual,False,,,NC,vohk1234,,,https://en.wikipedia.org/wiki/Waamwang_language
7050,Wom (Papua New Guinea),womp1235,wmo,shifting,,"['Torricelli', 'Wom']",nucl1708,,0.0,0.0,0.0,"4,300 (2003)[1]",,"East Sepik Province, Papua New Guinea (12 villages)",Papunesia,-3.5332,142.87,language,living,individual,False,,,PG,nucl1708,,,https://en.wikipedia.org/wiki/Wom_language_(Papua_New_Guinea)
7051,Wambon,wamb1259,wms,threatened,,,nucl1709,,6.0,0.0,0.0,,,,Papunesia,-5.44334,140.48,language,living,individual,False,,,ID,ketu1239,,,
7052,Walmajarri,walm1241,wmt,shifting,Definitely endangered,"['Pama–Nyungan', 'Ngumpin–Yapa', 'Ngumbin', 'Walmajarri']",,"['Walmatjarri', 'Djuwarliny (Tjuwalinj)', 'Pililuna']",,,,291 (2021 census)[1],500.0,Western Australia,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Walmajarri_language
7053,Mwani,mwan1247,wmw,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Northeast Coast Bantu', 'Sabaki', 'Swahili', 'Mwani']",atla1278,"['Kiwibo', 'Kisanga', 'Kinkojo', 'Kinsimbwa']",4.0,0.0,0.0,,,,Africa,-12.5821,40.4601,language,living,individual,False,,,MZ,saba1282,,,https://en.wikipedia.org/wiki/Mwani_language
7054,Womo,womo1238,wmx,nearly extinct,,"['Skou', 'Serra Hills', 'Womo']",,"['Womo', 'Sumararu']",,,,6 (2016)[2],,Sandaun Province,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Womo_language
7055,Wanambre,wana1269,wnb,threatened,,"['Trans–New Guinea', '?\n', 'Madang', 'Croisilles', 'NW Adelbert Range', 'Tiboran', 'Mokati']",,,,,,590 (2003)[1],,Madang Province,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wanambre_language
7056,Wantoat,want1252,wnc,shifting,,"['Trans–New Guinea', 'Finisterre–Huon', 'Finisterre', 'Wantoat languages', 'Wantoat']",nucl1709,,4.0,0.0,0.0,"(8,200 cited 1978)[1]",,Morobe Province,Papunesia,-6.15216,146.513,language,living,individual,False,,,PG,want1253,,,https://en.wikipedia.org/wiki/Wantoat_language
7057,Wandarang,wand1263,wnd,extinct,,"['Arnhem', '?\n', 'Marran', 'Warndarang']",mang1423,,0.0,0.0,0.0,,,"Arnhem Land, Northern Territory, Australia",Australia,-14.2996,135.705,language,extinct,individual,False,,,AU,mara1414,,,https://en.wikipedia.org/wiki/Warndarang_language
7058,Waneci,wane1241,wne,not endangered,,"['Indo-European', 'Indo-Iranian', 'Iranian', 'Eastern Iranian', 'Southeastern Iranian', 'Pashto', 'Wanetsi']",indo1319,,0.0,0.0,0.0,"150,000 (2020)[1]",,Balochistan,Eurasia,30.0501,67.8327,language,living,individual,False,,,PK,pash1269,,,https://en.wikipedia.org/wiki/Wanetsi
7059,Wanggom,wang1299,wng,threatened,,,nucl1709,,0.0,0.0,0.0,,,,Papunesia,-5.60094,140.194,language,living,individual,False,,,ID,ndei1235,,,
7060,Ndzwani Comorian,ndzw1235,wni,not endangered,,,atla1278,,0.0,0.0,0.0,,,,Africa,-12.2123,44.3709,language,living,individual,False,,,KM,shin1269,,,
7061,Wanukaka,wanu1241,wnk,shifting,,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Sumba–Flores', '\xa0?', 'Sumba–Hawu', 'Sumba', 'Central', 'Wanukaka']",aust1307,"['Rua', 'Wanukaka']",2.0,0.0,0.0,"(10,000 cited 1981)[1]",,Lesser Sunda Islands,Papunesia,-9.69834,119.468,language,living,individual,False,,,ID,cent2307,,,https://en.wikipedia.org/wiki/Wanukaka_language
7062,Wanggamala,wang1289,wnm,extinct,,,pama1250,,0.0,0.0,0.0,,,,Australia,-24.7022,137.433,language,extinct,individual,False,,,AU,pitt1246,,,https://en.wikipedia.org/wiki/Wanggamala_language
7063,Wunumara,,wnn,,,,,,,,,,,,,,,,extinct,individual,,,,,,,,
7064,Wano,wano1243,wno,shifting,Definitely endangered,"['Trans–New Guinea', 'West Trans–New Guinea', ' (Irian Highlands)', 'Dani', 'Wano']",nucl1709,,7.0,0.0,0.0,"1,000 (2011)[1]",3500.0,"Puncak Regency and Puncak Jaya Regency, Central Papua",Papunesia,-3.47858,137.678,language,living,individual,False,,,ID,dani1287,,,https://en.wikipedia.org/wiki/Wano_language
7065,Wanap,wana1268,wnp,shifting,,"['Torricelli', 'Palei', 'Wanap']",nucl1708,,0.0,0.0,0.0,"1,100 (2003)[1]",,Sandaun Province,Papunesia,-3.59639,142.5,language,living,individual,False,,,PG,wape1249,,,https://en.wikipedia.org/wiki/Wanap_language
7066,Usan,usan1239,wnu,threatened,,"['Trans–New Guinea', '?\n', 'Madang', 'Croisilles', 'Numugen', 'Usan']",nucl1709,,0.0,0.0,0.0,"(1,400 cited 1991)[1]",,Madang Province,Papunesia,-4.84265,145.362,language,living,individual,False,,,PG,kari1319,,,https://en.wikipedia.org/wiki/Usan_language
7067,Wintu,nucl1651,wnw,extinct,,,,,,,,,,,,,,,living,individual,,,,,,,,
7068,Wanyi,wany1247,wny,extinct,,"['Garrwan', 'Wanyi']",garr1260,,0.0,0.0,0.0,,,"Northern Territory and Queensland, Australia",Australia,-18.6529,137.608,language,living,individual,False,,,AU,garr1260,,,https://en.wikipedia.org/wiki/Waanyi_language
7069,Kuwema,tyar1236,woa,extinct,,,,,,,,,,,,,,,living,individual,,,,,,,,
7070,Wè Northern,weno1238,wob,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kru', 'Western Kru', 'Wee', 'Wobé']",,,,,,"(160,000 cited 1993)[1]",,,,,,,living,individual,,,,,,,,https://en.wikipedia.org/wiki/Wob%C3%A9_language
7071,Wogeo,woge1237,woc,shifting,,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'Schouten', 'Kairiru–Manam', 'Manam', 'Wogeo']",aust1307,,0.0,0.0,0.0,"1,600 (2003)[1]",,"Vokeo and Koil islands, East Sepik Province, Papua New Guinea",Papunesia,-3.20238,144.089,language,living,individual,False,,,PG,kisw1234,,,https://en.wikipedia.org/wiki/Wogeo_language
7072,Wolani,wola1243,wod,threatened,,"['Trans–New Guinea', 'West Trans–New Guinea', 'Paniai Lakes', 'Wolani']",nucl1709,,0.0,0.0,0.0,"(5,000 cited 1992)[1]",,Papua,Papunesia,-3.41642,136.703,language,living,individual,False,,,ID,meew1234,,,https://en.wikipedia.org/wiki/Wolani_language
7073,Woleaian,wole1240,woe,shifting,Severely endangered,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Micronesian', 'Nuclear Micronesian', 'Chuukic', 'Ulithian–Woleaian', 'Woleaian']",aust1307,,2.0,0.0,0.0,"(1,600 cited 1987 census)[1]",1631.0,Woleai,Papunesia,7.37957,143.916,language,living,individual,False,,,FM,nucl1749,Federated States of Micronesia,,https://en.wikipedia.org/wiki/Woleaian_language
7074,Gambian Wolof,gamb1252,wof,not endangered,,,atla1278,,0.0,0.0,0.0,,,,Africa,13.5337,-16.1544,language,living,individual,False,,,GM SN,wolo1247,,,
7075,Wogamusin,woga1249,wog,shifting,,"['Sepik', 'Middle Sepik', 'Wogamusin', 'Wogamusin']",sepi1257,,0.0,0.0,0.0,(700 cited 1998)[1],,"Ambunti District, East Sepik Province, Papua New Guinea (4 villages)",Papunesia,-4.22936,142.401,language,living,individual,False,,,PG,woga1248,,,https://en.wikipedia.org/wiki/Wogamusin_language
7076,Kamang,kama1365,woi,shifting,,"['Trans–New Guinea', '\xa0?\n', 'West Bomberai', '\xa0?', 'Timor–Alor–Pantar', 'Alor–Pantar', 'Alor', 'Woisika']",timo1261,,6.0,0.0,0.0,"6,000 (2014)[1]",,Alor Island,Papunesia,-8.26897,124.792,language,living,individual,False,,,ID,abui1242,,,https://en.wikipedia.org/wiki/Woisika_language
7077,Longto,long1387,wok,threatened,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Leko–Nimbari', 'Duru', 'Longto']",atla1278,,0.0,0.0,0.0,"(2,400 cited 1982)[1]",,Cameroon,Africa,8.33313,13.0568,language,living,individual,False,,,CM,sout3238,,,https://en.wikipedia.org/wiki/Voko_language
7078,Wolof,nucl1347,wol,not endangered,,,atla1278,,8.0,0.0,0.0,,,,Africa,15.2534,-15.383,language,living,individual,False,,,GM GW ML MR SN,wolo1247,,,https://en.wikipedia.org/wiki/Wolof_language
7079,Wom (Nigeria),womn1235,wom,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Leko–Nimbari', 'Leko', 'Wom']",atla1278,,0.0,0.0,0.0,"(5,000 cited 1989)[1]",,Adamawa State,Africa,8.92708,12.4533,language,living,individual,False,,,NG,pere1234,,,https://en.wikipedia.org/wiki/Perema_language
7080,Wongo,wong1247,won,not endangered,,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Bushoong', ' (C.80)', 'Wongo']",atla1278,,3.0,0.0,0.0,"13,000 (2000)[1]",,,Africa,-5.73837,20.5054,language,living,individual,False,,,CD,bush1251,,,https://en.wikipedia.org/wiki/Wongo_language
7081,Manombai,mano1275,woo,threatened,,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Aru', 'Manombai']",aust1307,,0.0,0.0,0.0,"9,100 (2011)[1]",,Aru Islands,Papunesia,-5.94468,134.329,language,living,individual,False,,,ID,cent2309,,,https://en.wikipedia.org/wiki/Manombai_language
7082,Woria,wori1246,wor,nearly extinct,Critically endangered,"['East Geelvink Bay', '?\n', 'Woria']",geel1240,,0.0,0.0,0.0,5 (2000)[1],13.0,Indonesian Papua,Papunesia,-2.37997,136.519,language,living,individual,False,,,ID,geel1240,,,https://en.wikipedia.org/wiki/Woria_language
7083,Hanga Hundi,hang1263,wos,threatened,,"['Sepik', 'Middle Sepik', 'Ndu', 'Kwasengen']",nduu1242,,0.0,0.0,0.0,"7,200 (2000 census)[1]",,Sepik River basin,Papunesia,-3.90364,142.849,language,living,individual,False,,,PG,ambu1246,,,https://en.wikipedia.org/wiki/Kwasengen_language
7084,Wawonii,wawo1239,wow,threatened,,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Bungku–Tolaki', 'Wawonii']",aust1307,,2.0,0.0,0.0,"30,000 (2004)[1]",,"Wawonii Island, Sulawesi",Papunesia,-4.13587,123.1,language,living,individual,False,,,ID,east2490,,,https://en.wikipedia.org/wiki/Wawonii_language
7085,Weyto,weyt1237,woy,extinct,,['unclassified language'],unat1236,,0.0,0.0,0.0,,,"Lake Tana, Ethiopia",Africa,11.94153,35.63369,language,extinct,individual,False,,,ET,unat1236,,,https://en.wikipedia.org/wiki/Weyto_language
