,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
5271,"['Afro-Asiatic', 'Chadic', 'East Chadic', 'East Chadic B', 'Mubi', ' (B.1.2)', 'Toram']",Data not available,trj,tora1267,"8,500 (2000)[1]",central,Data not available,Data not available,https://en.wikipedia.org/wiki/Toram_language,Toram_language
5272,"['Indo-European', '\nMixed language', 'Scottish Cant']",Data not available,trl,trav1235,460 in Scotland (2011)[1],Scotland,Data not available,Data not available,https://en.wikipedia.org/wiki/Scottish_Cant,Scottish_Cant
5273,"['Indo-European', 'Indo-Iranian', 'Nuristani', 'Southern', 'Tregami']",Data not available,trm,treg1243,"3,500 (2011)[1]","Nuristan Province, Kunar Province",Data not available,Data not available,https://en.wikipedia.org/wiki/Tregami_language,Tregami_language
5274,"['Sino-Tibetan', 'Tibeto-Burman', 'Kuki-Chin', 'Southern Naga', '[2]', 'Tarao']",Data not available,tro,tara1313,870 (2000)[1],Manipur,Data not available,Data not available,https://en.wikipedia.org/wiki/Tarao_language,Tarao_language
5275,"['Sino-Tibetan', 'Tibeto-Burman', 'Central Tibeto-Burman', ' (?)', 'Sal', 'Boro–Garo', 'Kokborok, Tiprakok']",Data not available,Variously:titletrptitle – Kokboroktitleriatitle – Riangtitletpetitle – Tipperatitleusititle – Usuititlextrtitle – Early Tripuri,tipp1238,"960,000 (2011)[1][2]","
Tripura
Assam
Mizoram
Myanmar
Chittagong hill tracts
Cumilla
Chadpur
Sylhet
Rajbari
Feni District
Noakhali District
","India
Tripura
",Data not available,https://en.wikipedia.org/wiki/Kokborok,Kokborok
5276,"['unclassified', '(', 'Saparo–Yawan', '?)']",Data not available,trr,taus1253,1 (2017)[2],Peru,Data not available,Data not available,https://en.wikipedia.org/wiki/Taushiro_language,Taushiro_language
5277,"['East Geelvink Bay', 'Tunggare']",Data not available,trt,tung1293,(500 cited 1993)[1],Papua,Data not available,Data not available,https://en.wikipedia.org/wiki/Tunggare_language,Tunggare_language
5278,"['Afro-Asiatic', 'Semitic', 'Central Semitic', 'Northwest Semitic', 'Aramaic', 'Eastern Aramaic', 'Central Neo-Aramaic', 'Turoyo']",Data not available,tru,turo1239,"(undated figure of 250,000)[1]",Mardin Province of southeastern Turkey; Al-Hasakah Governorate in northeastern Syria,Data not available, Autonomous Administration of North and East Syria[a][2] Turkey[3][4],https://en.wikipedia.org/wiki/Turoyo_language,Turoyo_language
5279,"['Austronesian', 'Atayalic', 'Kari Seediq']",Data not available,trv,taro1264,"20,000 (2008)[1]","central, eastern, and coastal",Data not available,Data not available,https://en.wikipedia.org/wiki/Seediq_language,Seediq_language
5280,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Dardic', 'Gandhari', '?', 'Torwali']",Data not available,trw,torw1241,"130,000 (2020)[1]",Swat District,Data not available,Data not available,https://en.wikipedia.org/wiki/Torwali_language,Torwali_language
5281,"['Austronesian', 'Malayo-Polynesian', 'Land Dayak', 'Bidayuh', 'Biatah–Tringgus', 'Tringgus']",['Gumbang?'],trx,trin1271,850 in Malaysia (2007)[1],Sarawak,Data not available,Data not available,https://en.wikipedia.org/wiki/Tringgus_language,Tringgus_language
5282,"['Sino-Tibetan', 'Sal', 'Jingpho–Luish', 'Jingpho', 'Turung']",Data not available,try,turu1249,"1,000 (2006)[1][2]",Assam,Data not available,Data not available,https://en.wikipedia.org/wiki/Turung_language,Turung_language
5283,"['Chapacuran', '\nMore', 'Torá']",Data not available,trz,tora1263,Data not available,Brazil,Data not available,Data not available,https://en.wikipedia.org/wiki/Tor%C3%A1_language,Tor%C3%A1_language
5284,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Nzebi languages', ' (B.50)', 'Tsaangi']",Data not available,tsa,tsaa1242,"22,000 (2000)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tsaangi_language,Tsaangi_language
5285,"['Afro-Asiatic', 'Cushitic', 'Dullay', 'Tsamai']",Data not available,tsb,tsam1247title  Tsamaititledume1236title  Dume,"18,000 (2007 census)[1]",Omo River region,Data not available,Data not available,https://en.wikipedia.org/wiki/Tsamai_language,Tsamai_language
5286,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Southern Bantu', 'Tswa–Ronga', 'Tswa']",Data not available,tsc,tswa1255,1.2 million (2006)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tswa_language,Tswa_language
5287,"['Indo-European', 'Hellenic', 'Doric', 'Doric proper', 'Laconian', 'Tsakonian']","['Propontis ', '†', 'Northern', 'Southern', 'Western? ', '†']",tsd,tsak1248,"2,000–4,000 (2018)[1]","Eastern Peloponnese, around Mount Parnon",Data not available,Data not available,https://en.wikipedia.org/wiki/Tsakonian_language,Tsakonian_language
5288,"['French Sign', 'Italian Sign', 'Tunisian Sign Language']",Data not available,tse,tuni1249,"21,000 (2008)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tunisian_Sign_Language,Tunisian_Sign_Language
5289,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Greater Central Philippine', 'Central Philippine', 'Bisayan', 'Southern Bisayan', 'Butuan', '–Tausug', 'Tausūg']",Data not available,tsg,taus1251,1.2 million (2010)[1][needs update],"— Spoken throughout the Sulu Archipelago (Basilan and Tawi-Tawi), southern Palawan,eastern Sabah and northern portion of North Kalimantan — Also spoken in Zamboanga City and Zamboanga Peninsula",Regional language in the Philippines,Data not available,https://en.wikipedia.org/wiki/Tausug_language,Tausug_language
5290,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Bata', ' (A.8)', 'Tsuvan']",Data not available,tsh,tsuv1243,"2,300 (2000)[1]",Far North Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Tsuvan_language,Tsuvan_language
5291,"['Sino-Tibetan', 'Tibeto-Burman', 'Tibeto-Kanauri', '\xa0?', 'Bodish', '\xa0?', 'Tshangla']","['Bhutan Tshangla (', 'Trashigang', ')', 'West Kameng Tshangla dialect', ' (kalaktang, dirang ', 'West Kameng', ', India)', 'Pemako Tshangla dialect', ' (', 'Tibet', ')']",Either:titletsjtitle – Tshanglatitlekkftitle – titleKalaktang Monpatitle (?),tsha1247,"(170,000 cited 1999–2007)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tshangla_language,Tshangla_language
5292,"['Kra–Dai', 'Tai', 'Central Tai', '?', 'Tsʻün-Lao']",Data not available,tsl,tsun1242,"(10,000 cited 1993)[1]",Lai Châu Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Ts%CA%BB%C3%BCn-Lao_language,Ts%CA%BB%C3%BCn-Lao_language
5293,['Language isolate'],Data not available,tsm,turk1288,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Turkish_Sign_Language,Turkish_Sign_Language
5294,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Southern Bantu', 'Sotho–Tswana', 'Tswana']","['Rolong', 'Hurutshe', 'Kwena', 'Lete', 'Melete', 'Ngwaketse', 'Ngwatu', 'Kgatla', 'Tawana', 'Tlharo', 'Tlhaping', 'Thlahaping', 'Thlaro']",tsn,tswa1253,(4.1 million in South Africa (2011)1.1 million in Botswana cited 1993)[1]unknown numbers in Namibia and Zimbabwe7.7 million L2 speakers in South Africa (2002)[2],Data not available,"
 Botswana
 South Africa
 Zimbabwe
","
 Namibia
",https://en.wikipedia.org/wiki/Tswana_language,Tswana_language
5295,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Southern Bantu', 'Tswa–Ronga', 'Tsonga']",Data not available,tso,tson1249,3.7 million (2006–2011)[1]3.4 million L2 speakers in South Africa (2002)[2],"
Gauteng
Limpopo
Mpumalanga
Gaza Province
Maputo Province
Maputo City
Chiredzi District
Mwenenzi District
","
 South Africa
 Zimbabwe (as 'Shangani')
", Mozambique,https://en.wikipedia.org/wiki/Tsonga_language,Tsonga_language
5296,"['Creole of ', 'American Sign', ' (', 'French family', '), ', 'Old Bangkok Sign', ' and ', 'Old Chiangmai Sign', '. Possibly related to ', 'sign languages in Vietnam', ' and Laos.']",Data not available,tsq,thai1240,"estimated 90,000–300,000 deaf (2008)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Thai_Sign_Language,Thai_Sign_Language
5297,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'North Vanuatu', 'Espiritu Santo', 'Akei']",Data not available,tsr,akei1237,(650 cited 1981)[1],Espiritu Santo,Data not available,Data not available,https://en.wikipedia.org/wiki/Akei_language,Akei_language
5298,"['Japanese Sign', 'Taiwan Sign Language']",Data not available,tss,taiw1241,"20,000 (2004)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Taiwan_Sign_Language,Taiwan_Sign_Language
5299,"['Nilo-Saharan', '?\n', 'Songhay', 'Southern', 'Tondi Songway Kiini']",Data not available,tst,tond1249,"(3,000 cited 1998)[1]",Mopti,Data not available,Data not available,https://en.wikipedia.org/wiki/Tondi_Songway_Kiini,Tondi_Songway_Kiini
5300,"['Austronesian', 'Tsouic', '\xa0?', 'Tsou']",Data not available,tsu,tsou1248,"2,100 (2002)[1]",Alishan,Data not available,Data not available,https://en.wikipedia.org/wiki/Tsou_language,Tsou_language
5301,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Tsogo languages', ' (B.30)', 'Tsogo']",Data not available,tsv,tsog1243,"9,000 (2007)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tsogo_language,Tsogo_language
5302,"['Trans–New Guinea', '\nFly River (Anim)', 'Inland Gulf', 'Minanibai', 'Mubami']",Data not available,tsx,muba1238,"1,700 (2002)[1]",Papua New Guinea,Data not available,Data not available,https://en.wikipedia.org/wiki/Mubami_language,Mubami_language
5303,"['village sign language', ', West African gestural area']",Data not available,tsy,tebu1240,500 (2007)[1],Diankabou,Data not available,Data not available,https://en.wikipedia.org/wiki/Tebul_Sign_Language,Tebul_Sign_Language
5304,['Language isolate'],Data not available,Either:titletsztitle – Easterntitlepuatitle – Western,tara1323,"142,469 (2020 census)[1]",Michoacán,Data not available,Data not available,https://en.wikipedia.org/wiki/Pur%C3%A9pecha_language,Pur%C3%A9pecha_language
5305,"['Siouan', 'Western Siouan', 'Ohio Valley Siouan', 'Virginia Siouan', 'Tutelo']",Data not available,tta,tute1247,Data not available,"Virginia, West Virginia; later Pennsylvania, New York, Ontario",Data not available,Data not available,https://en.wikipedia.org/wiki/Tutelo_language,Tutelo_language
5306,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Dakoid', 'Gaa–Dong', 'Gaa']",Data not available,ttb,gaaa1245,"(10,000 cited 1997)[1]",Adamawa State,Data not available,Data not available,https://en.wikipedia.org/wiki/Gaa_language,Gaa_language
5307,"['Mayan', '\nQuichean–Mamean', 'Greater Mamean', 'Mamean', 'Tektitek, Teko']",Data not available,ttc,tekt1235,"3,100 (2019 census)[1]","Chiapas
Western Highlands", Mexico, Guatemala,https://en.wikipedia.org/wiki/Tektitek_language,Tektitek_language
5308,"['Goilalan', '\nKunimaipa', 'Tauade']",Data not available,ttd,taua1242,"7,000 (2000 census)[1]",Papua New Guinea,Data not available,Data not available,https://en.wikipedia.org/wiki/Tauade_language,Tauade_language
5309,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Papuan Tip', 'Nuclear', 'Suauic', 'Bwanabwana']",Data not available,tte,bwan1241,"2,400 (2007)[1]","Milne Bay Province, Papua New Guinea",Data not available,Data not available,https://en.wikipedia.org/wiki/Bwanabwana_language,Bwanabwana_language
5310,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Mbam', 'West Mbam', 'Tuotomb']",Data not available,ttf,tuot1238,"1,000 (2007)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tuotomb_language,Tuotomb_language
5311,"['Austronesian', 'Malayo-Polynesian', 'North Bornean', 'North Sarawakan', 'Berawan–Lower Baram', 'Lower Baram', 'Kiput–Belait', 'Tutong']",Data not available,ttg,tuto1241,"17,000 (2006)[1]",Brunei,Data not available,Data not available,https://en.wikipedia.org/wiki/Tutong_language,Tutong_language
5312,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'North New Guinea', 'Sarmi – Jayapura Bay', 'Jayapura Bay', 'Tobati']",Data not available,tti,toba1266,100 (2007)[1],Papua,Data not available,Data not available,https://en.wikipedia.org/wiki/Tobati_language,Tobati_language
5313,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Northeast Bantu', 'Great Lakes Bantu', 'West Nyanza', 'Rutara', 'North Rutara', 'Nkore-Kiga', 'Tooro']",['Tuku'],ttj,toor1238,"(490,000 cited 1991 census)[1]",Tooro Kingdom,Data not available,Data not available,https://en.wikipedia.org/wiki/Tooro_language,Tooro_language
5314,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', 'Botatwe', 'Subia?', 'Totela']",Data not available,ttl,tote1238,"1,220 (2010 census)[1]",Zambia,Data not available,Data not available,https://en.wikipedia.org/wiki/Totela_language,Totela_language
5315,"['Pauwasi', 'West Pauwasi', 'Tebi–Towe', 'Towei']",Data not available,ttn,towe1240,(200[1] cited 1975)[2],"Western New Guinea: Towe Hitam village, Towe District, Pegunungan Bintang Regency",Data not available,Data not available,https://en.wikipedia.org/wiki/Towei_language,Towei_language
5316,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Kaili–Pamona', 'Northern', 'Mbelala']",Data not available,ttp,tomb1245,"(1,100 cited 1991)[1]",Sulawesi,Data not available,Data not available,https://en.wikipedia.org/wiki/Mbelala_language,Mbelala_language
5317,"['Afro-Asiatic', 'Berber', 'Tuareg', 'Southern', 'Tawellemmet']",Data not available,ttq,tawa1286,1.3 million (2021–2022)[1],Sahara,Data not available,Data not available,https://en.wikipedia.org/wiki/Tawellemmet_language,Tawellemmet_language
5318,"['Afro-Asiatic', 'Chadic', 'Biu–Mandara', 'Tera languages', ' (A.1)', 'Tera']","['Pidlimdi (Kurba, Hinna and Deba)']",ttr,tera1251,"101,000 (2000)[1]",Nigeria,Data not available,Data not available,https://en.wikipedia.org/wiki/Tera_language,Tera_language
5319,"['Kra–Dai', 'Tai', 'Southwestern Tai languages', 'Lao–Phutai', 'Lao', 'Isan']",Data not available,tts,nort2741,"13-16 million (2005)[1]22 million (L1 and L2, 2013)[1]",Isan (Northeastern Thailand)Also in adjacent areas and Bangkok,Data not available, Thailand,https://en.wikipedia.org/wiki/Isan_language,Isan_language
5320,"['Indo-European', 'Indo-Iranian', 'Iranian', 'Western Iranian', 'Southwestern Iranian', 'Persian', '[2]', 'Tat']",Data not available,ttt,cauc1242title  Caucasian Tattitlemusl1236title  Muslim Tat,"34,000 excluding Judeo-Tat (2011–2020 census)[1]",Caucasus," Russia
 Dagestan[3]
",Data not available,https://en.wikipedia.org/wiki/Tat_language_(Caucasus),Tat_language_(Caucasus)
5321,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Meso-Melanesian', 'Northwest Solomonic', 'Mono–Uruavan', 'Torau']",Data not available,ttu,tora1259,(600 cited 1963)[1],"Bougainville, Papua New Guinea",Data not available,Data not available,https://en.wikipedia.org/wiki/Torau_language,Torau_language
5322,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Admiralty Islands', 'Eastern Admiralty Islands', 'Manus', 'East Manus', 'Titan']",Data not available,ttv,tita1241,"5,100 (2000)[1]",Manus & neighboring islands,Data not available,Data not available,https://en.wikipedia.org/wiki/Titan_language,Titan_language
5323,"['Austronesian', 'Malayo-Polynesian', 'North Bornean', 'North Sarawakan', 'Kenyah', 'Tutoh']",Data not available,ttw,long1406,(600 cited 1981)[1],Borneo,Data not available,Data not available,https://en.wikipedia.org/wiki/Tutoh_language,Tutoh_language
5324,"['Lakes Plain', '\nCentral', 'Sikaritai']",Data not available,tty,sika1263,"2,000 (2015)[1]","Sikari village in Rafaer District, Mamberamo Raya Regency, Papua",Data not available,Data not available,https://en.wikipedia.org/wiki/Sikaritai_language,Sikaritai_language
5325,"['Torricelli', 'Marienberg', 'Wiarumus']",Data not available,tua,wiar1238,460 (2000 census)[1],East Sepik Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Wiarumus_language,Wiarumus_language
5326,"['Uto-Aztecan', 'Tübatulabal']",Data not available,tub,tuba1278,Data not available,"Kern River, California, United States",Data not available,Data not available,https://en.wikipedia.org/wiki/T%C3%BCbatulabal_language,T%C3%BCbatulabal_language
5327,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'Ngero–Vitiaz', 'Ngero', 'Tuam languages', 'Mutu']","['Malai', 'Mutu (Oov)', 'Tuam']",tuc,mutu1242,"3,500 (2007)[1]",Morobe Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Mutu_language,Mutu_language
5328,['unclassified'],Data not available,tud,tuxa1239,Data not available,"Bahia, Pernambuco",Data not available,Data not available,https://en.wikipedia.org/wiki/Tux%C3%A1_language,Tux%C3%A1_language
5329,"['Tucanoan', '\nEastern', 'Central', 'Bara', 'Tuyuca']",Data not available,tue,tuyu1244title  Tuyuca,"1,400 (2012)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tuyuca_language,Tuyuca_language
5330,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Mbum–Day', 'Bua', 'Tunia']",Data not available,tug,tuni1251,"(2,300 cited 1993 census)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tunia_language,Tunia_language
5331,"['East New Britain', 'Taulil–Butam', 'Taulil']",Data not available,tuh,taul1251,"2,000 (2012)[1]",New Britain,Data not available,Data not available,https://en.wikipedia.org/wiki/Taulil_language,Taulil_language
5332,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Mbum–Day', 'Mbum', 'Northern Mbum', 'Tupuri–Mambai', 'Tupuri']",Data not available,tui,tupu1244,"320,000 (2005–2019)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tupuri_language,Tupuri_language
5333,"['Turkic', 'Common Turkic', 'Oghuz', 'Eastern Oghuz', 'Turkmen']",['Trukhmen'],tuk,turk1304,6.56 million (2009–2015)[3],Data not available, Turkmenistan,Data not available,https://en.wikipedia.org/wiki/Turkmen_language,Turkmen_language
5334,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Waja–Kam', 'Waja', 'Tula languages', 'Tula']",Data not available,tul,tula1252,"(30,000 cited 1998)[1]","Kaltungo LGA, Gombe State",Data not available,Data not available,https://en.wikipedia.org/wiki/Tula_language,Tula_language
5335,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', ' (', 'Zone N', ')', 'Nyasa', 'Tumbuka']",Data not available,tum,tumb1250,7 million (2022),Data not available,Data not available,"
 Malawi
 Zambia
 Tanzania
",https://en.wikipedia.org/wiki/Tumbuka_language,Tumbuka_language
5336,['Language isolate'],Data not available,tun,tuni1252,Data not available,Central Louisiana,Data not available,Data not available,https://en.wikipedia.org/wiki/Tunica_language,Tunica_language
5337,"['Tucanoan', '\nEastern', 'North', 'Tucano']",Data not available,Either:titletuotitle – Tucanotitlearjtitle – Arapaso,tuca1252title  Tucanotitlearap1275title  Arapaso,"4,600 in Brazil (2006)[1]7,020 in Colombia (2012), including Pisamira[1]",Data not available, Brazil (São Gabriel da Cachoeira),Data not available,https://en.wikipedia.org/wiki/Tucano_language,Tucano_language
5338,"['Nilo-Saharan', '?\n', 'Saharan', 'Western', 'Tebu', 'Teda']",Data not available,tuq,teda1241,"130,000 (2020–2024)[1]","BET, Kanem, Tibesti, Murzuq, Agadez",Data not available,Data not available,https://en.wikipedia.org/wiki/Teda_language,Teda_language
5339,"['Turkic', 'Common Turkic', 'Oghuz', 'Western Oghuz', 'Turkish']","['Cypriot Turkish', 'Iraqi Turkmen', 'Karamanli Turkish', 'Meskhetian Turkish', '[2]', 'Rumelian Turkish', 'Syrian Turkish', '[3]']",tur,nucl1301,"L1: 84 million (2006)[1]L2: 6.0 million (2019)[1]
Total: 90 million[1]","
Anatolia
Balkans
Cyprus
Mesopotamia
Levant
Transcaucasia
",CyprusNorthern CyprusTurkey,Bosnia and Herzegovina[4] Croatia[5][6]Greece[7]Iraq[a][9][10][11]Kosovo[b][9]North Macedonia[c][9]Romania[9][14],https://en.wikipedia.org/wiki/Turkish_language,Turkish_language
5340,"['Iroquoian', '\nNorthern', 'Tuscarora–Nottoway', 'Tuscarora']",Data not available,tus,tusc1257,Data not available,"Six Nations of the Grand River First Nation in southern Ontario, Tuscarora Reservation in northwestern New York, and eastern North Carolina",Data not available,Data not available,https://en.wikipedia.org/wiki/Tuscarora_language,Tuscarora_language
5341,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Pacific Coast Athabaskan', 'Oregon Athabaskan', 'Tututni']","['Coquille', 'Tututni', 'Euchre Creek', 'Chasta Costa']",Either:titletuutitle – Tututnititlecoqtitle – Coquille,tutu1242title  Tututnititlecoqu1236title  Coquille,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tututni_language,Tututni_language
5342,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Nilotic', 'Eastern Nilotic', 'Ateker', '–', 'Lotuko', '–', 'Maa', 'Ateker', 'Turkanic', 'Turkana']","['Northern Turkana', 'Southern Turkana']",tuvtitle – Turkana,turk1308,"990,000 (2009 census)[1]",Turkana,Data not available,Data not available,https://en.wikipedia.org/wiki/Turkana_language,Turkana_language
5343,"['Panoan', '\nMainline Panoan', 'Nawa', 'Headwaters', 'Tuxináwa']",Data not available,tux,tuxi1238,Data not available,Acre,Data not available,Data not available,https://en.wikipedia.org/wiki/Tuxinawa_language,Tuxinawa_language
5344,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Southern Nilotic', 'Kalenjin', 'Nandi–Markweta', 'Nandi', 'Tugen']",Data not available,tuy,tuge1241,"140,000 (2009 census)[1]",West Central Kenya,Data not available,Data not available,https://en.wikipedia.org/wiki/Tugen_language,Tugen_language
5345,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Gur', 'Southern Gur', 'Kirma–Tyurama', 'Turka']",Data not available,tuz,turk1306,"(37,000 cited 1998)[1]","Burkina Faso, Ivory Coast",Data not available,Data not available,https://en.wikipedia.org/wiki/Turka_language,Turka_language
5346,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Meso-Melanesian', 'Northwest Solomonic', 'Choiseul', 'Vaghua']",Data not available,tva,vagh1249,"(2,000 cited 1999)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Vaghua_language,Vaghua_language
5347,"['Niger–Congo', '?\n', 'Benue–Congo', 'Kainji', 'Kambari', 'Vadi']",Data not available,tvdtitle  Tsuvadi,tsuv1239,"130,000 (2011)[1]",Niger State,Data not available,Data not available,https://en.wikipedia.org/wiki/Vadi_language,Vadi_language
5348,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern', 'Timoric', 'Southwest Maluku', 'Teun–Nila–Serua', 'Teun']",Data not available,tve,teun1241,Data not available,Seram Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Teun_language,Teun_language
5349,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'North-Central Vanuatu', 'Central Vanuatu', 'Southeast Ambrym']",Data not available,tvk,sout2859,"3,700 (2001)[1]",Ambrym Island,Data not available,Data not available,https://en.wikipedia.org/wiki/Southeast_Ambrym_language,Southeast_Ambrym_language
5350,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Ellicean', 'Tuvaluan']",Data not available,tvl,tuva1244,"11,000 in Tuvalu (2015)[1]2,000 in New Zealand (2013 census)[1]",Data not available, Tuvalu,Data not available,https://en.wikipedia.org/wiki/Tuvaluan_language,Tuvaluan_language
5351,"['Austronesian', 'Malayo-Polynesian', ' (MP)', 'Central–Eastern MP', 'Babar', 'South Babar', 'Southwest Babar', 'Telaʼa']",Data not available,tvm,tela1241,"1,100 (2007)[1]",Maluku,Data not available,Data not available,https://en.wikipedia.org/wiki/Tela%CA%BCa_language,Tela%CA%BCa_language
5352,"['Sino-Tibetan', '\n(', 'Tibeto-Burman', ')', 'Lolo–Burmese', 'Burmish', 'Southern', 'Burmese', 'Tavoyan']",Data not available,Either:titletvntitle – Tavoyan propertitletcotitle – Dawei Tavoyan (Taungyo),tavo1242title  Tavoyantitletaun1248title  Taungyo,"ca. 440,000 (2000)[1]",Southeast,Data not available,Data not available,https://en.wikipedia.org/wiki/Tavoyan_dialects,Tavoyan_dialects
5353,"['West Papuan', '?\n', 'North Halmahera', 'Ternate–Tidore', 'Tidore']",Data not available,tvo,tido1248,"(26,000 cited 1981)[1]20,000 L2 speakers (1981)[1]","North Maluku, islands of Tidore, Maitara, Mare, northern half of Moti, and some areas of west coast of Halmahera",Data not available,Data not available,https://en.wikipedia.org/wiki/Tidore_language,Tidore_language
5354,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Northeast Coast Bantu', 'Pare-Taveta', 'Taveta']",Data not available,tvs,tave1240,"21,000 (2009 census)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Taveta_language,Taveta_language
5355,"['Sino-Tibetan', 'Brahmaputran', 'Konyak', 'Tangsa–Nocte', 'Tutsa']",Data not available,tvt,tuts1235,"25,000 (2001)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Tutsa_language,Tutsa_language
5356,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Mbam', '-', 'Bube', '-', 'Jarawan', 'Mbam', 'West Mbam', 'Nen']","['Tunen', ""Aling'a""]",tvu,tune1261,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Nen_language_(Cameroon),Nen_language_(Cameroon)
5357,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Kaili–Pamona', 'Northern', 'Sedoa']",Data not available,tvw,sedo1237,"900 in the village (2009)[1]3,000 ethnic Sedoa live outside the village, but most do not speak the language[1]",Sulawesi,Data not available,Data not available,https://en.wikipedia.org/wiki/Sedoa_language,Sedoa_language
5358,"['Portuguese Creole', '\nMalayo-Portuguese Creole', 'Bidau Creole Portuguese']",Data not available,tvy,timo1258,Data not available,"Bidau, Dili, East Timor",Data not available,Data not available,https://en.wikipedia.org/wiki/Bidau_Creole_Portuguese,Bidau_Creole_Portuguese
5359,"['Salishan', 'Coast Salish', 'Central', 'Twana']",Data not available,twa,twan1247,Data not available,"Puget Sound, precisely the Hood Canal, Washington state",Data not available,Data not available,https://en.wikipedia.org/wiki/Twana_language,Twana_language
