,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
986,rush1239,Rushani,,dialect,Eurasia,38.07829,71.58549,rushani,Rushani,30000,Definitely endangered,Rushani,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Eastern Iranian</li><ul><li> Pamiri</li><ul><li> Rushani</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Pamiri, Rushani",–,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Rushani_language
987,rusy1239,Rusyn,rue,language,Eurasia,48.7171,22.9579,rusyn,Rusyn,1000000,Vulnerable,Rusyn,<ul><li>Indo-European</li><ul><li> Balto-Slavic</li><ul><li> Slavic</li><ul><li> East Slavic</li><ul><li> Rusyn</li></ul></ul></ul></ul></ul>,"Indo-European, Balto-Slavic, Slavic, East Slavic, Rusyn",rue,"70,000 ",, Serbia (in Vojvodina), Bosnia and Herzegovina Croatia Czech Republic Hungary Poland Romania Slovakia,https://en.wikipedia.org/wiki/Rusyn_language
988,rutu1240,Rutul,rut,language,Eurasia,41.6187,47.3244,rutul,Rutul,29383,Definitely endangered,Rutul,<ul><li>Northeast Caucasian</li><ul><li> Lezgic</li><ul><li> Samur</li><ul><li> Western Samur</li><ul><li> Rutul</li></ul></ul></ul></ul></ul>,"Northeast Caucasian, Lezgic, Samur, Western Samur, Rutul",rut,"36,400 ","Southern Dagestan, Russian–Azerbaijani border"," Russia
 Dagestan
",Unknown,https://en.wikipedia.org/wiki/Rutul_language
989,saar1237,Saaroa,sxr,language,Papunesia,23.2632,120.711,saaroa,Saaroa,1500,Critically endangered,Saaroa,<ul><li>Austronesian</li><ul><li> Tsouic</li><ul><li> \xa</li><ul><li> Saaroa–Kanakanabu</li><ul><li> Saaroa</li></ul></ul></ul></ul></ul>,"Austronesian, Tsouic, \xa, Saaroa–Kanakanabu, Saaroa",sxr,10 ,"west central Mountains of Taiwan, south and southeast of Minchuan, along the Laonung River",Unknown,Unknown,https://en.wikipedia.org/wiki/Saaroa_language
990,saba1276,Saba,saa,language,Africa,11.3072,18.4906,saba,Saba,1335,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
991,saba1268,Sabanê,sae,language,South America,-12.9857,-60.335,sabanê,Sabanê,3,Critically endangered,Sabanê,<ul><li>Nambikwaran</li><ul><li> Sabanê</li></ul></ul>,"Nambikwaran, Sabanê",sae,3 ,Rondônia,Unknown,Unknown,https://en.wikipedia.org/wiki/Saban%C3%AA_language
992,sach1240,Sach,,dialect,Eurasia,,,sach,Sach,1000,Definitely endangered,Sach,<ul><li>Austroasiatic</li><ul><li> Vietic</li><ul><li> Chut</li><ul><li> </li><ul><li> Sach</li></ul></ul></ul></ul></ul>,"Austroasiatic, Vietic, Chut, , Sach",–,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sach_language
993,saek1240,Saek,skb,language,Eurasia,17.4558,104.787,saek,Saek,25000,Definitely endangered,Saek,<ul><li>Kra–Dai</li><ul><li> Tai</li><ul><li> Northern Tai</li><ul><li> Saek</li></ul></ul></ul></ul>,"Kra–Dai, Tai, Northern Tai, Saek",skb,"10,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Saek_language
994,sais1237,Saisiyat,xsy,language,Papunesia,24.6043,121.067,saisiyat,Saisiyat,200,Severely endangered,Saisiyat,<ul><li>Austronesian</li><ul><li> Northwest Formosan</li><ul><li> Saisiyat</li></ul></ul></ul>,"Austronesian, Northwest Formosan, Saisiyat",xsy,"4,750 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Saisiyat_language
995,sake1247,Sake,sak,language,Africa,0.25188,11.787,sake,Sake,1000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
996,sakm1234,Sak (Myanmar),,dialect,Eurasia,,,sak (myanmar),Sak (Myanmar),3500,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
997,saku1239,Sakurabiat,,dialect,South America,,,sakurabiat,Sakurabiat,25,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
998,sala1264,Salar,slr,language,Eurasia,35.5457,102.819,salar,Salar,104503,Vulnerable,Salar,<ul><li>Turkic</li><ul><li> Common Turkic</li><ul><li> Oghuz</li><ul><li> </li><ul><li> </li><ul><li> </li><ul><li> Salar</li></ul></ul></ul></ul></ul></ul></ul>,"Turkic, Common Turkic, Oghuz, , , , Salar",slr,"70,000 ","Qinghai, Gansu, Xinjiang"," China
Xunhua Salar Autonomous County
Jishishan BoUnknown, Dongxiang and Salar Autonomous County
",Unknown,https://en.wikipedia.org/wiki/Salar_language
999,sala1269,Salas,sgu,language,Papunesia,-3.14654,130.53,salas,Salas,50,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1000,sali1298,Sáliba,slc,language,South America,5.30115,-69.3843,sáliba,Sáliba,2000,Severely endangered,Saliba,<ul><li>Piaroa–Saliban</li><ul><li> Saliba</li></ul></ul>,"Piaroa–Saliban, Saliba",slc,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Saliba_language
1001,salu1253,Saluan,loe,language,Papunesia,-2.748,121.3,saluan,Saluan,1500,Vulnerable,Saluan,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Celebic</li><ul><li> Saluan–Banggai</li><ul><li> Saluanic</li><ul><li> Saluan</li></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Celebic, Saluan–Banggai, Saluanic, Saluan",loe,Uknown,Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Saluan_language
1002,sama1295,Samatao,ysd,language,Eurasia,25.012,102.2,samatao,Samatao,100,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1003,sama1296,Samatu,,language,Eurasia,23.76,98.825,samatu,Samatu,500,Critically endangered,Samatu,<ul><li>Sino-Tibetan</li><ul><li> </li><ul><li> Tibeto-Burman</li><ul><li> </li><ul><li> Lolo–Burmese</li><ul><li> Loloish</li><ul><li> Central</li><ul><li> Samatu</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Loloish, Central, Samatu",Nonetitle (titlemistitle),500 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Samatu_language
1004,samb1307,Sambe,xab,language,Africa,9.160672,8.505628,sambe,Sambe,2,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1005,same1240,Samei,smh,language,Eurasia,24.7859,99.9217,samei,Samei,12000,Severely endangered,Samei,<ul><li>Sino-Tibetan</li><ul><li> Tibeto-Burman</li><ul><li> Lolo-Burmese</li><ul><li> Loloish</li><ul><li> Southeastern</li><ul><li> Sani–Azha</li><ul><li> Samei</li></ul></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Tibeto-Burman, Lolo-Burmese, Loloish, Southeastern, Sani–Azha, Samei",smh,"20,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Samei_language
1006,samo1306,Samosa,swm,language,Papunesia,-5.01391,145.537,samosa,Samosa,94,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1007,samp1249,Sampang,rav,language,Eurasia,27.2999,87.0019,sampang,Sampang,10810,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1008,sand1278,San Dionisio del Mar Huave,hve,language,North America,16.3514,-94.7001,san dionisio del mar huave,San Dionisio del Mar Huave,5165,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1009,sanf1258,San Francisco del Mar Huave,hue,language,North America,16.2836,-94.5738,san francisco del mar huave,San Francisco del Mar Huave,6874,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1010,sang1320,Sangkong,sgk,language,Eurasia,21.64,100.77,sangkong,Sangkong,2000,Vulnerable,Sangkong,<ul><li>Sino-Tibetan</li><ul><li> Tibeto-Burman</li><ul><li> Lolo–Burmese</li><ul><li> Loloish</li><ul><li> Southern</li><ul><li> Bisoid</li><ul><li> Sangkong</li></ul></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Southern, Bisoid, Sangkong",sgk,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sangkong_language
1011,sang1344,Sanglechi,sgy,language,Eurasia,36.45,71.3,sanglechi,Sanglechi,2500,Severely endangered,Sanglechi,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Eastern</li><ul><li> Sanglechi–Ishkashimi</li><ul><li> Sanglechi</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Eastern, Sanglechi–Ishkashimi, Sanglechi",sgy,"2,200 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Sanglechi_language
1012,sanm1287,San Mateo del Mar Huave,huv,language,North America,16.2129,-95.0077,san mateo del mar huave,San Mateo del Mar Huave,12667,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1013,sant1422,Santa María del Mar Huave,hvv,language,North America,16.2167,-94.8159,santa maría del mar huave,Santa María del Mar Huave,862,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1014,sapa1251,Saparua,spr,language,Papunesia,-3.58314,128.639,saparua,Saparua,10216,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1015,sape1238,Sapé,spc,language,South America,4.0735661,-62.9666521,sapé,Sapé,50,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1016,sapo1254,Saponi,spi,language,Papunesia,-2.385,136.497,saponi,Saponi,4,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1017,sari1246,Sarikoli,srh,language,Eurasia,37.905,75.1449,sarikoli,Sarikoli,22000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1018,saus1247,Sause,sao,language,Papunesia,-3.16632,139.627,sause,Sause,250,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1019,savo1254,Savo,,dialect,Eurasia,,,savo,Savo,1147,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1020,scot1243,Scots,sco,language,Eurasia,55.886945,-3.710133,scots,Scots,1500000,Vulnerable,Scots,<ul><li>Indo-European</li><ul><li> Germanic</li><ul><li> West Germanic</li><ul><li> North Sea Germanic</li><ul><li> Anglo-Frisian</li><ul><li> Anglic</li><ul><li> Scots</li></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Scots",sco,"1,541,693 ","
Scotland: Scottish Lowlands, Northern Isles, Caithness, Arran and Campbeltown
Ulster (Ireland): Counties Down, Antrim, Londonderry, Donegal and Armagh
",Scotland,Northern Ireland (as Ulster Scots)Republic of Ireland (County Donegal; also as Ulster Scots),https://en.wikipedia.org/wiki/Scots_language
1021,scot1245,Scottish Gaelic,gla,language,Eurasia,56.7574,-5.24366,scottish gaelic,Scottish Gaelic,58552,Definitely endangered,Scottish Gaelic,<ul><li>Indo-European</li><ul><li> Celtic</li><ul><li> Insular Celtic</li><ul><li> Goidelic</li><ul><li> Scottish Gaelic</li></ul></ul></ul></ul></ul>,"Indo-European, Celtic, Insular Celtic, Goidelic, Scottish Gaelic",gla,"57,000 fluent L1 and L2 speakers in Scotland ","Scotland; Cape Breton Island, Nova Scotia",Unknown,"Canada
Nova Scotia
",https://en.wikipedia.org/wiki/Scottish_Gaelic
1022,sech1246,Sechelt,sec,language,North America,49.4757,-123.765,sechelt,Sechelt,15,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1023,sege1246,Segeju,seg,language,Africa,-5.00659,39.12249,segeju,Segeju,7000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1024,seka1250,Sekani,sek,language,North America,57.4421,-125.664,sekani,Sekani,75,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1025,sema1266,Semai,sea,language,Eurasia,4.13257,101.477,semai,Semai,15000,Severely endangered,Semai,<ul><li>Austroasiatic</li><ul><li> Aslian</li><ul><li> Senoic</li><ul><li> Semai</li></ul></ul></ul></ul>,"Austroasiatic, Aslian, Senoic, Semai",sea,"60,438 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Semai_language
1026,sema1265,Semaq Beri,szc,language,Eurasia,4.1217,102.816,semaq beri,Semaq Beri,1500,Critically endangered,Semaq Beri,<ul><li>Austroasiatic</li><ul><li> Aslian</li><ul><li> Southern Aslian</li><ul><li> Semaq Beri</li></ul></ul></ul></ul>,"Austroasiatic, Aslian, Southern Aslian, Semaq Beri",szc,"2,500 ",Malay Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Semaq_Beri_language
1027,seme1247,Semelai,sza,language,Eurasia,2.82799,102.806,semelai,Semelai,2500,Severely endangered,Semelai,<ul><li>Austroasiatic</li><ul><li> Aslian</li><ul><li> Southern Aslian</li><ul><li> Semelai</li></ul></ul></ul></ul>,"Austroasiatic, Aslian, Southern Aslian, Semelai",sza,"4,100 ",Malay Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Semelai_language
1028,sena1268,Senaya,syn,dialect,Eurasia,35.7776,51.4363,senaya,Senaya,60,Critically endangered,Senaya,<ul><li>Afro-Asiatic</li><ul><li> Semitic</li><ul><li> Central Semitic</li><ul><li> Aramaic</li><ul><li> Eastern Aramaic</li><ul><li> Northeastern</li><ul><li> Assyrian Neo-Aramaic</li><ul><li> Senaya</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Semitic, Central Semitic, Aramaic, Eastern Aramaic, Northeastern, Assyrian Neo-Aramaic, Senaya",syn,Uknown,Tehran and Qazvin,Unknown,Unknown,https://en.wikipedia.org/wiki/Christian_Neo-Aramaic_dialect_of_Senaya
1029,sene1263,Sene,sej,language,Papunesia,-6.3859,147.807,sene,Sene,10,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1030,sene1271,Sened,sds,language,Africa,34.4678,9.43778,sened,Sened,0,Extinct,Sened,<ul><li>Afro-Asiatic</li><ul><li> Berber</li><ul><li> Northern</li><ul><li> Zenati</li><ul><li> East Zenati</li><ul><li> Sened</li></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Berber, Northern, Zenati, East Zenati, Sened",sds,Uknown,Sened and Tmagourt,Unknown,Unknown,https://en.wikipedia.org/wiki/Sened_language
1031,seng1285,Senggi,snu,language,Papunesia,-3.41983,140.77,senggi,Senggi,100,Vulnerable,Senggi,<ul><li>Border</li><ul><li> Senggi</li></ul></ul>,"Border, Senggi",snu,250 ,"Papua province: Keerom Regency, Senggi District, Senggi village",Unknown,Unknown,https://en.wikipedia.org/wiki/Viid_language
1032,seng1275,Sengmai,,language,Eurasia,24.945633,93.881401,sengmai,Sengmai,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1033,seng1281,Sengseng,ssz,language,Papunesia,-6.16474,149.784,sengseng,Sengseng,400,Vulnerable,Sengseng,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Western Oceanic</li><ul><li> North New Guinea</li><ul><li> Ngero–Vitiaz</li><ul><li> Southwest New Britain</li><ul><li> Arawe–Pasismanua</li><ul><li> Pasismanua</li><ul><li> Sengseng</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero–Vitiaz, Southwest New Britain, Arawe–Pasismanua, Pasismanua, Sengseng",ssz,"1,800 ","southwest interior of West New Britain Province, Papua New Guinea",Unknown,Unknown,https://en.wikipedia.org/wiki/Sengseng_language
1034,sepa1243,Sepa,,dialect,Papunesia,,,sepa,Sepa,200,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1035,sera1260,Sera,sry,language,Papunesia,-2.9854,141.951,sera,Sera,432,Severely endangered,Sera,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Western</li><ul><li> Schouten</li><ul><li> Siau</li><ul><li> Sera</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Western, Schouten, Siau, Sera",sry,510 ,Sandaun Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Sera_language
1036,seri1257,Seri,sei,language,North America,28.9877,-112.384,seri,Seri,518,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1037,seri1255,Serili,sve,language,Papunesia,-8.11241,129.901,serili,Serili,328,Vulnerable,Serili,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li>  MP</li><ul><li> Central–Eastern MP</li><ul><li> Babar</li><ul><li> South Babar</li><ul><li> Masela–Southeast</li><ul><li> Serili</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian,  (MP), Central–Eastern MP, Babar, South Babar, Masela–Southeast, Serili",sve,Uknown,Maluku,Unknown,Unknown,https://en.wikipedia.org/wiki/Serili_language
1038,serr1255,Serrano,ser,language,North America,33.9479,-116.772,serrano,Serrano,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1039,seru1247,Seru,szd,language,Papunesia,1.73885,112.133,seru,Seru,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1040,shab1252,Shabo,sbf,language,Africa,7.64407,35.223,shabo,Shabo,450,Severely endangered,Shabo,<ul><li>Language isolate</li><ul><li> . Previously linked withNilo-Saharan</li></ul></ul>,"Language isolate, . Previously linked withNilo-Saharan",sbf,400 ,western SNNPR,Unknown,Unknown,https://en.wikipedia.org/wiki/Shabo_language
1041,shan1283,Shanenawa,swo,language,South America,-8.00919,-73.3264,shanenawa,Shanenawa,300,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1042,shar1245,Sharanahua,mcd,language,South America,-9.8626,-71.1232,sharanahua,Sharanahua,450,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1043,shat1244,Shatt,shj,language,Africa,10.8525,29.7687,shatt,Shatt,15000,Severely endangered,Shatt,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li> Kir–Abbaian</li><ul><li>Daju</li><ul><li> Eastern</li><ul><li> Shatt</li></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic, Kir–Abbaian,Daju, Eastern, Shatt",shj,"30,000 ",South Kordofan,Unknown,Unknown,https://en.wikipedia.org/wiki/Shatt_language
1044,shaw1249,Shawnee,sjw,language,North America,40.0,-83.0,shawnee,Shawnee,100,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1045,shee1238,She,shx,language,Eurasia,23.0399,114.814,she,She,1000,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1046,sher1257,Sherdukpen,sdp,language,Eurasia,27.0035,92.5799,sherdukpen,Sherdukpen,3000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1047,ship1254,Shipibo-Conibo,shp,language,South America,-7.17105,-74.8219,shipibo-conibo,Shipibo-Conibo,16085,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1048,shiw1235,Shiwiar,,dialect,South America,,,shiwiar,Shiwiar,100,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1049,shix1238,Shixing,sxg,language,Eurasia,28.3895,100.4,shixing,Shixing,1800,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1050,shug1248,Shughni,sgh,language,Eurasia,37.5018,71.7925,shughni,Shughni,95000,Vulnerable,Shughni,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Eastern Iranian</li><ul><li> Shugni–Yazgulami</li><ul><li> ShughUknowni</li><ul><li> Shughni</li></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Shugni–Yazgulami, ShughUknowni, Shughni",sgh,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Roshorvi_language
1051,shug1248,Shughni,sgh,language,Eurasia,37.5018,71.7925,shughni,Shughni,95000,Vulnerable,Shughni,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Eastern Iranian</li><ul><li> Shugni–Yazgulami</li><ul><li> ShughUknowni</li><ul><li> Shughni</li></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Shugni–Yazgulami, ShughUknowni, Shughni",sgh,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Shughni_language
1052,shum1235,Shumashti,sts,language,Eurasia,34.73008,70.782866,shumashti,Shumashti,1000,Severely endangered,Shumashti,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Indo-Aryan</li><ul><li> Dardic</li><ul><li> Kunar</li><ul><li> Shumashti</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Indo-Aryan, Dardic, Kunar, Shumashti",sts,Uknown,Kunar Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Shumashti_language
1053,shus1248,Shuswap,shs,language,North America,50.8734,-119.667,shuswap,Shuswap,570,Definitely endangered,Shuswap,<ul><li>Salishan</li><ul><li> Interior Salish</li><ul><li> Northern</li><ul><li> Shuswap</li></ul></ul></ul></ul>,"Salishan, Interior Salish, Northern, Shuswap",shs,200 ,Central and Southern Interior of British Columbia,Unknown,Unknown,https://en.wikipedia.org/wiki/Shuswap_language
1054,shwa1239,Shwai,shw,language,Africa,11.2708,30.3533,shwai,Shwai,3500,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1055,sibe1252,Sibe,,dialect,Eurasia,,,sibe,Sibe,27000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1056,sici1248,Sicilian,scn,language,Eurasia,37.5735,14.0414,sicilian,Sicilian,5000000,Vulnerable,Sicilian,<ul><li>Indo-European</li><ul><li> Italic</li><ul><li> Latino-Faliscan</li><ul><li> Latin</li><ul><li> Romance</li><ul><li> Italo-Western</li><ul><li> Italo-Dalmatian</li><ul><li> Italo-Romance</li><ul><li> Extreme Southern Italian</li><ul><li> Sicilian</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Italo-Dalmatian, Italo-Romance, Extreme Southern Italian, Sicilian",scn,4.7 million ,Sicily,Unknown,Sicily (limited recognition),https://en.wikipedia.org/wiki/Sicilian_language
1057,sigh1238,Sighu,sxe,language,Africa,-0.95605,13.1214,sighu,Sighu,1000,Severely endangered,Sigu,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Benue–Congo</li><ul><li> Bantoid</li><ul><li> Bantu</li><ul><li>  </li><ul><li> Zone B</li><ul><li> </li><ul><li> Kele</li><ul><li>  b. </li><ul><li> Sigu</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Benue–Congo, Bantoid, Bantu,  (, Zone B, ), Kele,  (b. ), Sigu",sxe,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sighu_language
1058,sigl1242,Siglitun,,dialect,North America,,,siglitun,Siglitun,230,Severely endangered,Siglitun,<ul><li>Eskaleut</li><ul><li> Eskimo</li><ul><li> Inuit</li><ul><li> Inuvialuktun</li><ul><li> Siglitun</li></ul></ul></ul></ul></ul>,"Eskaleut, Eskimo, Inuit, Inuvialuktun, Siglitun",–,Uknown,"Northwest Territories (Canada), as ""Inuvialuktun""",Unknown,Unknown,https://en.wikipedia.org/wiki/Siglitun
1059,guah1255,Sikuani,guh,language,South America,5.81736,-68.9839,sikuani,Sikuani,34614,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
1060,sila1247,Sila,slt,language,Eurasia,21.6888,102.134,sila,Sila,2600,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1061,sing1266,Singa,sgm,language,Africa,-0.24587,33.8997,singa,Singa,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
1062,siri1273,Sirionó,srq,language,South America,-15.5298,-63.9688,sirionó,Sirionó,400,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
1063,siss1243,Sissano,sso,language,Papunesia,-3.01976,142.049,sissano,Sissano,300,Critically endangered,Sissano,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Western</li><ul><li> Schouten</li><ul><li> Siau</li><ul><li> Sissano</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Western, Schouten, Siau, Sissano",sso,300 ,"West Aitape Rural LLG, Sandaun Province, Papua New Guinea",Unknown,Unknown,https://en.wikipedia.org/wiki/Sissano_language
1064,sius1254,Siuslaw,sis,language,North America,42.5111,-124.379,siuslaw,Siuslaw,0,Extinct,Siuslaw,<ul><li>Coast Oregon Penutian</li><ul><li>Siuslaw</li></ul></ul>,"Coast Oregon Penutian,Siuslaw",sis,Uknown,Oregon,Unknown,Unknown,https://en.wikipedia.org/wiki/Siuslaw_language
1065,siva1239,Sivandi,siy,language,Eurasia,30.08,52.92,sivandi,Sivandi,7000,Definitely endangered,Sivandi,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Western Iranian</li><ul><li> Northwestern</li><ul><li> Sivandi</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Western Iranian, Northwestern, Sivandi",siy,"3,000[1] ",Fars Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Sivandi_language
1066,siwi1239,Siwi,siz,language,Africa,29.200415,25.519627,siwi,Siwi,15000,Definitely endangered,Siwi,<ul><li>Afro-Asiatic</li><ul><li> Berber</li><ul><li> Eastern</li><ul><li> Siwi</li></ul></ul></ul></ul>,"Afro-Asiatic, Berber, Eastern, Siwi",siz,"21,000 ","Siwa Oasis, Qara Oasis, Al Jaghbub Oasis",Unknown,Unknown,https://en.wikipedia.org/wiki/Siwi_language
1067,skol1241,Skolt Saami,sms,language,Eurasia,68.8326,29.7204,skolt saami,Skolt Saami,300,Severely endangered,Skolt Sámi,<ul><li>Uralic</li><ul><li> Sámi</li><ul><li> Eastern</li><ul><li> Mainland</li><ul><li> Skolt Sámi</li></ul></ul></ul></ul></ul>,"Uralic, Sámi, Eastern, Mainland, Skolt Sámi",sms,c. 330 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Skolt_S%C3%A1mi
1068,skol1241,Skolt Saami,sms,language,Eurasia,68.8326,29.7204,skolt saami,Skolt Saami,300,Severely endangered,Skolt Sámi,<ul><li>Uralic</li><ul><li> Sámi</li><ul><li> Eastern</li><ul><li> Mainland</li><ul><li> Skolt Sámi</li></ul></ul></ul></ul></ul>,"Uralic, Sámi, Eastern, Mainland, Skolt Sámi",sms,c. 330 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Skolt_S%C3%A1mi_language
1069,slov1270,Slovincian,,dialect,Eurasia,,,slovincian,Slovincian,0,Extinct,Slovincian,<ul><li>Indo-European</li><ul><li> Balto-Slavic</li><ul><li> Slavic</li><ul><li> West Slavic</li><ul><li> Lechitic</li><ul><li> Pomeranian</li><ul><li> Slovincian</li></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Balto-Slavic, Slavic, West Slavic, Lechitic, Pomeranian, Slovincian",–,Uknown,Pomerania,Unknown,Unknown,https://en.wikipedia.org/wiki/Slovincian_language
