,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
190,dupa1235,Dupaninan Agta,duo,language,Papunesia,17.3748,122.188,dupaninan agta,Dupaninan Agta,1400,Vulnerable,Dupaningan Agta,"Austronesian
	Malayo-Polynesian
		Philippine
			Northern Luzon
				Northeastern Luzon
					2
						Dupaningan Agta
							
	","Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Northeastern Luzon, 2, Dupaningan Agta",duo,"1,400 ",northern Luzon,Unknown,Unknown,https://en.wikipedia.org/wiki/Dupaningan_Agta
191,dusn1237,Dusner,dsn,language,Papunesia,-2.73859,134.391,dusner,Dusner,20,Critically endangered,Dusner,"Austronesian
	Malayo-Polynesian
		Central–Eastern Malayo-Polynesian
			Eastern Malayo-Polynesian
				South Halmahera–West New Guinea
					Cenderawasih Bay
						Biakic
							Dusner–Tandia
								Dusner
									
	","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera–West New Guinea, Cenderawasih Bay, Biakic, Dusner–Tandia, Dusner",dsn,3 ,Cenderawasih Bay,Unknown,Unknown,https://en.wikipedia.org/wiki/Dusner_language
192,duwe1237,Duwet,gve,language,Papunesia,-6.45752,146.841,duwet,Duwet,300,Vulnerable,Duwet,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western Oceanic
				Huon Gulf
					Markham
						Lower Markham
							Busu
								Duwet
									
	","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, Huon Gulf, Markham, Lower Markham, Busu, Duwet",gve,400 ,New Guinea,Unknown,Unknown,https://en.wikipedia.org/wiki/Duwet_language
193,dyir1250,Dyirbal,dbl,language,Australia,-17.4516,145.544,dyirbal,Dyirbal,5,Critically endangered,Dyirbal,"Pama–Nyungan
	Eastern Pama–Nyungan
		Dyirbalic
			Dyirbal
				
	","Pama–Nyungan, Eastern Pama–Nyungan, Dyirbalic, Dyirbal",dbl,21 ,Northeast Queensland,Unknown,Unknown,https://en.wikipedia.org/wiki/Dyirbal_language
194,east2328,Eastern Mari,mhr,language,Eurasia,55.8307,48.405,eastern mari,Eastern Mari,414211,Definitely endangered,Meadow Mari,"Uralic
	Mari
		Meadow Mari
			
	","Uralic, Mari, Meadow Mari",mhr,"470,000 ",Mariy El Republic,Unknown, Russia Mari El,https://en.wikipedia.org/wiki/Meadow_Mari_language
195,east2328,Eastern Mari,mhr,language,Eurasia,55.8307,48.405,eastern mari,Eastern Mari,414211,Definitely endangered,Meadow Mari,"['Uralic'
	'Mari'
		'Meadow Mari']
			
	",,mhr,"470,000 (2012)[1]",Mariy El Republic,, Russia Mari El,https://en.wikipedia.org/wiki/Meadow_Mari_language
196,east2545,Eastern Pomo,peb,language,North America,38.5647,-122.586,eastern pomo,Eastern Pomo,0,Extinct,Eastern Pomo,"Pomoan
	Eastern Pomo
		
	","Pomoan, Eastern Pomo",peb,Uknown,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Eastern_Pomo_language
197,heib1243,Ebang,hbn,language,Africa,11.2908,30.5282,ebang,Ebang,4412,Severely endangered,Heiban,"Niger–Congo
	\n
		Kordofanian
			Talodi–Heiban
				Heiban
					Central
						Laro–Ebang
							Heiban
								
	","Niger–Congo, \n, Kordofanian, Talodi–Heiban, Heiban, Central, Laro–Ebang, Heiban",hbn,,Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Ebang_language
198,heib1243,Ebang,hbn,language,Africa,11.2908,30.5282,ebang,Ebang,4412,Severely endangered,Heiban,"Niger–Congo
	\n
		Kordofanian
			Talodi–Heiban
				Heiban
					Central
						Laro–Ebang
							Heiban
								
	","Niger–Congo, \n, Kordofanian, Talodi–Heiban, Heiban, Central, Laro–Ebang, Heiban",hbn,,Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Heiban_language
199,wail1244,Eel River Athabaskan,wlk,language,North America,39.1513,-123.284,eel river athabaskan,Eel River Athabaskan,0,Extinct,Wailaki,"Dené–Yeniseian
	\n
		Na-Dené
			Athabaskan
				Pacific Coast Athabaskan
					California Athabaskan
						Wailaki
							
	","Dené–Yeniseian, \n, Na-Dené, Athabaskan, Pacific Coast Athabaskan, California Athabaskan, Wailaki",wlk,Uknown,California,Unknown,Unknown,https://en.wikipedia.org/wiki/Wailaki_language
200,elhu1238,El Hugeirat,elh,language,Africa,11.948,28.5901,el hugeirat,El Hugeirat,1000,Severely endangered,El Hugeirat,"Nilo-Saharan
	\n
		Eastern Sudanic
			Astaboran
				Nubian
					Hill Nubian
						(Unclassified)
							El Hugeirat
								
	","Nilo-Saharan, \n, Eastern Sudanic, Astaboran, Nubian, Hill Nubian, (Unclassified), El Hugeirat",elh,50 ,Nuba Mountains,Unknown,Unknown,https://en.wikipedia.org/wiki/El_Hugeirat_language
201,empl1237,Emplawas,emw,language,Papunesia,-8.03209,129.721,emplawas,Emplawas,220,Definitely endangered,Emplawas,"Austronesian
	Malayo-Polynesian
		 (MP)
			(
				Central–Eastern MP
					)
						Babar
							South Babar
								Southwest Babar
									Emplawas
										
	","Austronesian, Malayo-Polynesian,  (MP), (, Central–Eastern MP, ), Babar, South Babar, Southwest Babar, Emplawas",emw,250 ,Maluku,Unknown,Unknown,https://en.wikipedia.org/wiki/Emplawas_language
202,erok1237,Erokwanas,erw,language,Papunesia,-2.83746,132.705,erokwanas,Erokwanas,200,Vulnerable,Erokwanas,"Austronesian
	Malayo-Polynesian
		Central–Eastern Malayo-Polynesian
			Kei–Tanimbar
				Bedoanas–Erokwanas
					Erokwanas
						
	","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Kei–Tanimbar, Bedoanas–Erokwanas, Erokwanas",erw,probably under 200 ,North coast of Bomberai Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Erokwanas_language
203,ersu1241,Ersu,ers,language,Eurasia,29.2867,102.213,ersu,Ersu,15000,Definitely endangered,Ersu,"Sino-Tibetan
	\n 
		2
			Ersuic
				Ersu
					
	","Sino-Tibetan, \n , 2, Ersuic, Ersu",ers,"20,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Ersu_language
204,erzy1239,Erzya,myv,language,Eurasia,52.8548,45.3901,erzya,Erzya,400000,Definitely endangered,Erzya,"Uralic
	Mordvinic
		Erzya
			
	","Uralic, Mordvinic, Erzya",myv,"300,000 claimed to speak ""Mordovin"" while 50,000 claimed to speak ""Erzya-Mordvin"" ","Mordovia, Nizhny Novgorod, Chuvashia, Ulyanovsk, Samara, Penza, Saratov, Orenburg, Tatarstan, Bashkortostan",Mordovia (Russia),Unknown,https://en.wikipedia.org/wiki/Erzya_language
205,erzy1239,Erzya,myv,language,Eurasia,52.8548,45.3901,erzya,Erzya,400000,Definitely endangered,Erzya,"['Uralic'
	'Mordvinic'
		'Erzya']
			
	",,myv,"300,000 claimed to speak ""Mordovin"" while 50,000 claimed to speak ""Erzya-Mordvin"" (2020 census)[1]","Mordovia, Nizhny Novgorod, Chuvashia, Ulyanovsk, Samara, Penza, Saratov, Orenburg, Tatarstan, Bashkortostan",Mordovia (Russia),,https://en.wikipedia.org/wiki/Erzya_language
206,eyak1241,Eyak,eya,language,North America,60.4232,-144.762,eyak,Eyak,0,Extinct,Eyak,"['Dené–Yeniseian'
	'?\n'
		'Na-Dené'
			'Athabaskan–Eyak'
				'Eyak']
					
	",,eya,,"Cordova, Alaska", Alaska[1],,https://en.wikipedia.org/wiki/Eyak_language
207,fani1244,Fania,fni,language,Africa,10.291,18.75,fania,Fania,1100,Severely endangered,Fania,"Niger–Congo
	\n
		Atlantic–Congo
			Mbum–Day
				Bua
					Fania
						
	","Niger–Congo, \n, Atlantic–Congo, Mbum–Day, Bua, Fania",fni,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Fania_language
208,faro1244,Faroese,fao,language,Eurasia,62.0732,-6.88497,faroese,Faroese,60000,Vulnerable,Faroese,"Indo-European
	Germanic
		North Germanic
			West Scandinavian
				Insular Scandinavian
					Faroese
						
	","Indo-European, Germanic, North Germanic, West Scandinavian, Insular Scandinavian, Faroese",fao,"69,000 ",,Faroe Islands,Denmark,https://en.wikipedia.org/wiki/Faroese_language
209,faro1244,Faroese,fao,language,Eurasia,62.0732,-6.88497,faroese,Faroese,60000,Vulnerable,Faroese,"['Indo-European'
	'Germanic'
		'North Germanic'
			'West Scandinavian'
				'Insular Scandinavian'
					'Faroese']
						
	",,fao,"69,000 (2015)[1]",,Faroe Islands,Denmark,https://en.wikipedia.org/wiki/Faroese_language
210,fayu1238,Fayu,fau,language,Papunesia,-3.14497,136.867,fayu,Fayu,350,Vulnerable,Fayu,"Lakes Plain
	Tariku
		Fayu
			
	","Lakes Plain, Tariku, Fayu",fau,"1,400 ",Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Fayu_language
211,fero1244,Feroge,fer,language,Africa,8.61612,25.7171,feroge,Feroge,8000,Vulnerable,Feroge,"Niger–Congo
	\n
		Atlantic–Congo
			Volta–Congo
				Adamawa–Ubangi
					Ubangian
						Seri–Mba
							Sere
								Feroge–
									Mangaya
										Feroge
											
	","Niger–Congo, \n, Atlantic–Congo, Volta–Congo, Adamawa–Ubangi, Ubangian, Seri–Mba, Sere, Feroge–, Mangaya, Feroge",fer,"26,000 ",Western Bahr el Ghazal,Unknown,Unknown,https://en.wikipedia.org/wiki/Feroge_language
212,filo1235,Filomeno Mata Totonac,tlp,language,North America,20.1415,-97.5931,filomeno mata totonac,Filomeno Mata Totonac,11710,Vulnerable,Filomeno Mata Totonac,"Totozoquean
	\xa0\n
		Totonacan
			Totonac
				Central Totonac
					Lowland–Sierra
						Filomeno Mata Totonac
							
	","Totozoquean, \xa0\n, Totonacan, Totonac, Central Totonac, Lowland–Sierra, Filomeno Mata Totonac",tlp,"15,100 ",Veracruz,Unknown,Unknown,https://en.wikipedia.org/wiki/Filomeno_Mata_Totonac_language
213,fore1274,Forest Nenets,,language,Eurasia,63.72,71.97,forest nenets,Forest Nenets,1500,Severely endangered,Forest Nenets,"Uralic
	Samoyedic
		(core)
			Enets
				–
					Nenets
						Nenets
							Forest Nenets
								
	","Uralic, Samoyedic, (core), Enets, –, Nenets, Nenets, Forest Nenets",–,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Forest_Nenets_language
214,friu1240,Friulian,fur,language,Eurasia,46.1473,13.0493,friulian,Friulian,600000,Definitely endangered,Friulian,"Indo-European
	Italic
		Latino-Faliscan
			Romance
				Italo-Western
					Western Romance
						Gallo-Romance
							Rhaeto-Romance
								 or Gallo-Rhaetian
									2
										Friulian
											
	","Indo-European, Italic, Latino-Faliscan, Romance, Italo-Western, Western Romance, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, 2, Friulian",fur,"Regular speakers: 420,000 ",Friuli,Unknown,Unknown,https://en.wikipedia.org/wiki/Friulian_language
215,friu1240,Friulian,fur,language,Eurasia,46.1473,13.0493,friulian,Friulian,600000,Definitely endangered,Friulian,"['Indo-European'
	'Italic'
		'Latino-Faliscan'
			'Romance'
				'Italo-Western'
					'Western Romance'
						'Gallo-Romance'
							'Rhaeto-Romance'
								' or Gallo-Rhaetian'
									'[2]'
										'Friulian']
											
	",,fur,"Regular speakers: 420,000 (2014)[1]Total: 600,000 (2014)[1]",Friuli,,,https://en.wikipedia.org/wiki/Friulian
216,fwai1237,Fwâi,fwa,language,Papunesia,-20.6873,164.901,fwâi,Fwâi,1131,Vulnerable,Fwâi,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				New Caledonian – Loyalties
					New Caledonian
						Northern New Caledonian
							North Northern
								Nemi
									Fwâi
										
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, New Caledonian – Loyalties, New Caledonian, Northern New Caledonian, North Northern, Nemi, Fwâi",fwa,"1,900 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Fw%C3%A2i_language
217,gaga1251,Gaagudju,gbu,language,Australia,-12.5176,132.643,gaagudju,Gaagudju,0,Extinct,Gaagudju,"Macro-Gunwinyguan
	\n
		Gaagudju
			
	","Macro-Gunwinyguan, \n, Gaagudju",gbu,Uknown,Northern Territory,Unknown,Unknown,https://en.wikipedia.org/wiki/Gaagudju_language
218,gada1262,Gadang,gdk,language,Africa,10.425,16.997,gadang,Gadang,2500,Definitely endangered,Gadang,"Afro-Asiatic
	Chadic
		East Chadic
			East Chadic A
				Miltu (A.1.2)
					Gadang
						
	","Afro-Asiatic, Chadic, East Chadic, East Chadic A, Miltu (A.1.2), Gadang",gdk,,southwest,Unknown,Unknown,https://en.wikipedia.org/wiki/Gadang_language
219,gafa1240,Gafat,gft,language,Africa,11.5764,39.5605,gafat,Gafat,0,Extinct,Gafat,"Afro-Asiatic
	Semitic
		West Semitic
			South Semitic
				Ethiopic
					South Ethiopic
						Outer South Ethiopic
							n-group
								Gafat
									
	","Afro-Asiatic, Semitic, West Semitic, South Semitic, Ethiopic, South Ethiopic, Outer South Ethiopic, n-group, Gafat",gft,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Gafat_language
220,gall1275,Gallo,,dialect,Eurasia,47.931,-2.0544,gallo,Gallo,200000,Severely endangered,Gallo,"Indo-European
	Italic
		Latino-Faliscan
			Romance
				Italo-Western
					Western Romance
						Gallo-Romance
							Gallo-Rhaetian
								2
									 (possibly)
										Oïl
											Gallo
												
	","Indo-European, Italic, Latino-Faliscan, Romance, Italo-Western, Western Romance, Gallo-Romance, Gallo-Rhaetian, 2,  (possibly), Oïl, Gallo",–,"191,000 ",Upper Brittany,Unknown,"France
Brittany
Loire-Atlantique, Pays de la Loire
",https://en.wikipedia.org/wiki/Gallo_language
221,gall1275,Gallo,,dialect,Eurasia,47.931,-2.0544,gallo,Gallo,200000,Severely endangered,Gallo,"['Indo-European'
	'Italic'
		'Latino-Faliscan'
			'Romance'
				'Italo-Western'
					'Western Romance'
						'Gallo-Romance'
							'Gallo-Rhaetian'
								'[2]'
									' (possibly)'
										'Oïl'
											'Gallo']
												
	",,–,"191,000 (2012)[1]",Upper Brittany,,"France
Brittany
Loire-Atlantique, Pays de la Loire
",https://en.wikipedia.org/wiki/Gallo_language
222,garh1243,Garhwali,gbm,language,Eurasia,30.5061,78.7201,garhwali,Garhwali,279500,Vulnerable,Garhwali,"Indo-European
	Indo-Iranian
		Indo-Aryan
			Northern
				Central Pahari
					Garhwali
						
	","Indo-European, Indo-Iranian, Indo-Aryan, Northern, Central Pahari, Garhwali",gbm,2.5 million ,"Garhwal, Uttarakhand",Unknown,Unknown,https://en.wikipedia.org/wiki/Garhwali_language
223,gara1269,Garrwa,wrk,language,Australia,-17.4504,137.72014,garrwa,Garrwa,40,Severely endangered,Garrwa,"Garrwan
	Garrwa
		
	","Garrwan, Garrwa",wrk,150 ,"Northern Territory, Australia",Unknown,Unknown,https://en.wikipedia.org/wiki/Garrwa_language
224,geme1244,Geme,geq,language,Africa,8.48359,20.6611,geme,Geme,550,Critically endangered,Geme,"Niger–Congo
	\n
		Zande
			Zande–Nzakara
				Geme
					
	","Niger–Congo, \n, Zande, Zande–Nzakara, Geme",geq,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Geme_language
225,ghom1257,Ghomara,gho,language,Africa,34.7979,-4.6696,ghomara,Ghomara,100,Critically endangered,Ghomara,"Afro-Asiatic
	Berber
		Northern
			Atlas
				2
					3
						Ghomara
							
	","Afro-Asiatic, Berber, Northern, Atlas, 2, 3, Ghomara",gho,"10,000 ",Chefchaouen Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Ghomara_language
226,ghod1238,Godoberi,gdo,language,Eurasia,42.7428,46.2252,godoberi,Godoberi,4000,Definitely endangered,Godoberi,"Northeast Caucasian
	Avar–Andic
		Andic
			Akhvakh–Tindi
				Karata–Tindi
					Botlikh–Tindi
						Godoberi
							
	","Northeast Caucasian, Avar–Andic, Andic, Akhvakh–Tindi, Karata–Tindi, Botlikh–Tindi, Godoberi",gdo,130 ,Southwestern Dagestan,Unknown,Unknown,https://en.wikipedia.org/wiki/Godoberi_language
227,ghod1238,Godoberi,gdo,language,Eurasia,42.7428,46.2252,godoberi,Godoberi,4000,Definitely endangered,Godoberi,"['Northeast Caucasian'
	'Avar–Andic'
		'Andic'
			'Akhvakh–Tindi'
				'Karata–Tindi'
					'Botlikh–Tindi'
						'Godoberi']
							
	",,gdo,130 (2010 census)[1],Southwestern Dagestan,,,https://en.wikipedia.org/wiki/Godoberi_language
228,gong1251,Gongduk,goe,language,Eurasia,27.066,91.1686,gongduk,Gongduk,1000,Vulnerable,Gongduk,"Sino-Tibetan
	Gongduk
		
	","Sino-Tibetan, Gongduk",goe,"2,000 ",Bhutan,Unknown,Unknown,https://en.wikipedia.org/wiki/Gongduk_language
229,gora1261,Gorap,goq,language,Papunesia,2.13058,128.261,gorap,Gorap,1000,Definitely endangered,Gorap,"Malay-based creole
	Gorap
		
	","Malay-based creole, Gorap",goq,,Northern and western regions of Halmahera Island (mainly),Unknown,Unknown,https://en.wikipedia.org/wiki/Gorap_language
230,goro1261,Gorovu,grq,language,Papunesia,-4.52947,144.59,gorovu,Gorovu,50,Severely endangered,Gorovu,"Ramu
	Grass
		Porapora
			Gorovu
				
	","Ramu, Grass, Porapora, Gorovu",grq,20 ,East Sepik Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Gorovu_language
231,goth1244,Gothic,got,language,Eurasia,46.9304,29.9786,gothic,Gothic,0,Extinct,Gothic,"['Indo-European'
	'Germanic'
		'East Germanic'
			'Gothic']
				
	","['Crimean Gothic', ' †', 'Gepid', '? †']",got,,"Oium, Dacia, Pannonia, Dalmatia, Italy, Gallia Narbonensis, Gallia Aquitania, Hispania, Crimea, North Caucasus",,,https://en.wikipedia.org/wiki/Gothic_language
232,goun1238,Goundo,goy,language,Africa,9.46683,16.255,goundo,Goundo,30,Critically endangered,Goundo,"Niger–Congo
	\n
		Atlantic–Congo
			Mbum–Day
				Kim languages
					Goundo
						
	","Niger–Congo, \n, Atlantic–Congo, Mbum–Day, Kim languages, Goundo",goy,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Goundo_language
233,gowr1239,Gowro,gwf,language,Eurasia,35.1243,73.1233,gowro,Gowro,200,Severely endangered,Gowro,"Indo-European
	Indo-Iranian
		Indo-Aryan
			Dardic
				Kohistani
					Gowro
						
	","Indo-European, Indo-Iranian, Indo-Aryan, Dardic, Kohistani, Gowro",gwf,"1,000 ","Kohistan, Khyber Pakhtunkhwa",Unknown,Unknown,https://en.wikipedia.org/wiki/Gowro_language
234,gras1249,Grass Koiari,kbk,language,Papunesia,-9.51218,147.437,grass koiari,Grass Koiari,1800,Vulnerable,Grass Koiari,"Trans–New Guinea
	Koiarian
		Koiaric
			Koita-Koirari
				Grass Koiari
					
	","Trans–New Guinea, Koiarian, Koiaric, Koita-Koirari, Grass Koiari",kbk,"1,700 ",Papua New Guinea,Unknown,Unknown,https://en.wikipedia.org/wiki/Grass_Koiari_language
235,guan1277,Guanche,gnc,language,Africa,28.0,-15.5,guanche,Guanche,0,Extinct,Guanche,"Afro-Asiatic
	 ()\n
		Berber
			 ()
				Guanche
					
	","Afro-Asiatic,  ()\n, Berber,  (), Guanche",gnc,Uknown,Canary Islands,Unknown,Unknown,https://en.wikipedia.org/wiki/Guanche_language
236,guar1292,Guarayu,gyr,language,South America,-15.8247,-61.6934,guarayu,Guarayu,5000,Definitely endangered,Guarayu,"Tupian
	Tupí–Guaraní
		Guarayu–Sirionó
			Guarayu
				
	","Tupian, Tupí–Guaraní, Guarayu–Sirionó, Guarayu",gyr,"8,400 ","Santa Cruz,
Boquerón", Bolivia,Unknown,https://en.wikipedia.org/wiki/Guarayu_language
237,guat1253,Guató,gta,language,South America,-17.8696,-57.2897,guató,Guató,5,Critically endangered,Guató,"language isolate
	
	",language isolate,gta,5 ,"Mato Grosso do Sul state: Paraguay River banks and up São Lourenço River, along Bolivian border;[1] also Santa Cruz Department (Bolivia):  Uberaba Lake[2]",Unknown,Unknown,https://en.wikipedia.org/wiki/Guat%C3%B3_language
238,guay1257,Guayabero,guo,language,South America,2.8969,-71.844,guayabero,Guayabero,1118,Definitely endangered,Guayabero,"Guajiboan
	\nSouthwest
		Guayabero
			
	","Guajiboan, \nSouthwest, Guayabero",guo,"1,000 ",Upper Guaviaré River,Unknown,Unknown,https://en.wikipedia.org/wiki/Guayabero_language
239,guru1261,Gurung,gvr,language,Eurasia,27.41687,86.28988,gurung,Gurung,338925,Definitely endangered,Gurung,"['Sino-Tibetan'
	'Tamangic'
		'Gurung–Tamang'
			'Gurung']
				
	",,gvr,"380,000 (2021 census)[1]",," India
Sikkim (additional)[2]
",,https://en.wikipedia.org/wiki/Gurung_language
240,gusi1246,Gusilay,gsl,language,Africa,12.7761,-16.5026,gusilay,Gusilay,13950,Vulnerable,Gusilay,"Niger–Congo
	\n
		Atlantic–Congo
			Bak
				Jola
					Gusilay
						
	","Niger–Congo, \n, Atlantic–Congo, Bak, Jola, Gusilay",gsl,"15,000 ",Tionk Essil,Unknown,Unknown,https://en.wikipedia.org/wiki/Gusilay_language
241,gugu1255,Guugu Yimidhirr,kky,language,Australia,-14.9424,144.831,guugu yimidhirr,Guugu Yimidhirr,1000,Vulnerable,Guugu Yimithirr,"Pama–Nyungan
	Paman
		
			Yalanjic
				 or Yimidhirr–Yalanji–Yidinic
					Guugu Yimithirr
						
	","Pama–Nyungan, Paman, , Yalanjic,  or Yimidhirr–Yalanji–Yidinic, Guugu Yimithirr",kky,810 ,"Hopevale, Queensland",Unknown,Unknown,https://en.wikipedia.org/wiki/Guugu_Yimithirr_language
242,gwen1239,Gweno,gwe,language,Africa,-3.68407,37.6827,gweno,Gweno,10,Critically endangered,Gweno,"Niger–Congo
	\n
		Atlantic–Congo
			Benue–Congo
				Bantoid
					Bantu
						Northeast Bantu
							Chaga–Taita
								Chaga
									Gweno
										
	","Niger–Congo, \n, Atlantic–Congo, Benue–Congo, Bantoid, Bantu, Northeast Bantu, Chaga–Taita, Chaga, Gweno",gwe,,"North Pare Mountains, Kilimanjaro Region",Unknown,Unknown,https://en.wikipedia.org/wiki/Gweno_language
