Name in English,Number of speakers,Degree of endangerment,Wikipedia URL
Aiton,2000,Severely endangered,https://en.wikipedia.org/wiki/Aiton
Anindilyakwa,2000,Vulnerable,https://en.wikipedia.org/wiki/Anindilyakwa
Apurinã,2000,Definitely endangered,https://en.wikipedia.org/wiki/Apurin%C3%A3
Arrernte,2000,Vulnerable,https://en.wikipedia.org/wiki/Arrernte
Ashkun,2000,Definitely endangered,https://en.wikipedia.org/wiki/Nuristanis#Pre-1895_Kafir_society
Ata,2000,Critically endangered,https://en.wikipedia.org/wiki/Ata
Athpahariya,2000,Definitely endangered,https://en.wikipedia.org/wiki/Athpahariya_language
Ava-Guaraní,2000,Definitely endangered,https://en.wikipedia.org/wiki/Ava_Guaran%C3%AD_language
Bayso,2000,Definitely endangered,https://en.wikipedia.org/wiki/Bayso_language
Birhor,2000,Critically endangered,https://en.wikipedia.org/wiki/Birhor
Boano,2000,Vulnerable,https://en.wikipedia.org/wiki/Boano
Bori,2000,Definitely endangered,https://en.wikipedia.org/wiki/Bori
Chepya,2000,Definitely endangered,https://en.wikipedia.org/wiki/Chepya_language
Chilisso,2000,Severely endangered,https://en.wikipedia.org/wiki/Chilisso_language
Culina (Brazil),2000,Vulnerable,https://en.wikipedia.org/wiki/Culina_language
Damana,2000,Definitely endangered,https://en.wikipedia.org/wiki/Damana
Duguza,2000,Definitely endangered,https://en.wikipedia.org/wiki/Duguza_language
Galibi Marworno,2000,Vulnerable,https://en.wikipedia.org/wiki/Galibi_language
Gats'ama - Ganjule - Harro,2000,Definitely endangered,https://en.wikipedia.org/wiki/Kachama-Ganjule_language
Gebe,2000,Vulnerable,https://en.wikipedia.org/wiki/Gebe
Ghadames,2000,Vulnerable,https://en.wikipedia.org/wiki/Ghadames
Griko (Calabria),2000,Severely endangered,https://en.wikipedia.org/wiki/Griko_dialect
Huilliche,2000,Critically endangered,https://en.wikipedia.org/wiki/Huilliche_people
Ik,2000,Severely endangered,https://en.wikipedia.org/wiki/IK
Jangshung,2000,Definitely endangered,https://en.wikipedia.org/wiki/Jangshung_language
Jero,2000,Vulnerable,https://en.wikipedia.org/wiki/Jero
Kari'ña (French Guyana),2000,Definitely endangered,https://en.wikipedia.org/wiki/Kari%27%C3%B1a_language
Khamnigan Mongol,2000,Definitely endangered,https://en.wikipedia.org/wiki/Khamnigan_Mongol
Kona,2000,Severely endangered,https://en.wikipedia.org/wiki/Kona
Koreguaje,2000,Definitely endangered,https://en.wikipedia.org/wiki/Koreguaje_language
Koryak,2000,Severely endangered,https://en.wikipedia.org/wiki/Koryak
Kota,2000,Critically endangered,https://en.wikipedia.org/wiki/Kota
Logorik,2000,Critically endangered,https://en.wikipedia.org/wiki/Logorik
Lule Saami,2000,Severely endangered,https://en.wikipedia.org/wiki/Lule_S%C3%A1mi
Luro,2000,Critically endangered,https://en.wikipedia.org/wiki/Luro
Mambai,2000,Severely endangered,https://en.wikipedia.org/wiki/Mambai
Milang,2000,Definitely endangered,"https://en.wikipedia.org/wiki/Milang,_South_Australia"
Mocoví,2000,Definitely endangered,https://en.wikipedia.org/wiki/Mocov%C3%AD
Momuna,2000,Vulnerable,https://en.wikipedia.org/wiki/Somahai_language
Mpi,2000,Definitely endangered,https://en.wikipedia.org/wiki/MPI
Muda,2000,Vulnerable,https://en.wikipedia.org/wiki/Muda
Munji,2000,Severely endangered,https://en.wikipedia.org/wiki/Munji
Nguon,2000,Vulnerable,https://en.wikipedia.org/wiki/Nguon
Nheengatu / Yeral (Venezuela),2000,Severely endangered,https://en.wikipedia.org/wiki/Nheengatu_language
Nihali,2000,Critically endangered,https://en.wikipedia.org/wiki/Nihali_language
Nyishangba,2000,Definitely endangered,https://en.wikipedia.org/wiki/Nyishangba_language
Ottawa (Walpole Island),2000,Severely endangered,https://en.wikipedia.org/wiki/Ottawa_language
Prasun,2000,Definitely endangered,https://en.wikipedia.org/wiki/Parun_(disambiguation)
Rukai,2000,Vulnerable,https://en.wikipedia.org/wiki/Rukai
Sáliba,2000,Severely endangered,https://en.wikipedia.org/wiki/Saliba_language
Sangkong,2000,Vulnerable,https://en.wikipedia.org/wiki/Sangkong_language
Sarwa,2000,Definitely endangered,https://en.wikipedia.org/wiki/San_people
Shoshoni (Idaho),2000,Severely endangered,https://en.wikipedia.org/wiki/Shoshoni_language
Shoshoni (Nevada),2000,Severely endangered,https://en.wikipedia.org/wiki/Shoshoni_language
Shoshoni (Wyoming),2000,Severely endangered,https://en.wikipedia.org/wiki/Shoshoni_language
Tai Phake,2000,Severely endangered,https://en.wikipedia.org/wiki/Tai_Phake
Tamazight (Arzew),2000,Critically endangered,https://en.wikipedia.org/wiki/Tamazight_language
Tanglang,2000,Vulnerable,https://en.wikipedia.org/wiki/Tanglang
Tchitchege,2000,Definitely endangered,https://en.wikipedia.org/wiki/Tsege_language
Tinan,2000,Definitely endangered,https://en.wikipedia.org/wiki/Tinan_language
Tsafiki,2000,Definitely endangered,https://en.wikipedia.org/wiki/Tsafiki_language
Ukhwejo,2000,Severely endangered,https://en.wikipedia.org/wiki/Ukhwejo_language
Urarina,2000,Vulnerable,https://en.wikipedia.org/wiki/Urarina
Ushojo,2000,Definitely endangered,https://en.wikipedia.org/wiki/Ushoji_language
Waigali,2000,Definitely endangered,https://en.wikipedia.org/wiki/Kalasha-ala
Waotededo,2000,Vulnerable,
Wotapuri-Katarqalai,2000,Definitely endangered,https://en.wikipedia.org/wiki/Wotapuri-Katarqalai_language
Wutun,2000,Definitely endangered,https://en.wikipedia.org/wiki/Wutun_language
Candoshi,1900,Definitely endangered,https://en.wikipedia.org/wiki/Candoshi-Shapra_language
Hupda (Brazil),1900,Vulnerable,https://en.wikipedia.org/wiki/Hup_language
Mixtec of the central Ravine,1878,Definitely endangered,https://en.wikipedia.org/wiki/Cuyamecalco_Mixtec
Kendeje,1859,Definitely endangered,https://en.wikipedia.org/wiki/Kendeje_language
Hunzib,1839,Definitely endangered,https://en.wikipedia.org/wiki/Hunzib
Tchumbuli,1838,Critically endangered,https://en.wikipedia.org/wiki/Tchumbuli_language
Cashibo-Cacataibo,1800,Definitely endangered,https://en.wikipedia.org/wiki/Kashibo_language
Grass Koiari,1800,Vulnerable,https://en.wikipedia.org/wiki/Grass_Koiari_language
Isirawa,1800,Vulnerable,https://en.wikipedia.org/wiki/Isirawa_language
Lanoh,1800,Critically endangered,https://en.wikipedia.org/wiki/Lanoh
Lemolang,1800,Vulnerable,https://en.wikipedia.org/wiki/Lemolang_language
Nila (Seram Island),1800,Definitely endangered,https://en.wikipedia.org/wiki/Nila_language
Shixing,1800,Definitely endangered,https://en.wikipedia.org/wiki/Shixing_County
Chuj (Mexico),1771,Critically endangered,https://en.wikipedia.org/wiki/Chuj_language
Darma,1761,Definitely endangered,https://en.wikipedia.org/wiki/Darma
Kung,1750,Severely endangered,https://en.wikipedia.org/wiki/Kung
Lokono (Guyana),1750,Critically endangered,https://en.wikipedia.org/wiki/Lokono_language
Byangsi,1734,Definitely endangered,https://en.wikipedia.org/wiki/Byangsi_language
Pasing,1732,Definitely endangered,https://en.wikipedia.org/wiki/Pasing
Yamphu,1722,Definitely endangered,https://en.wikipedia.org/wiki/Yamphu_language
Andio,1700,Vulnerable,https://en.wikipedia.org/wiki/Andis
Cheyenne (Montana),1700,Definitely endangered,https://en.wikipedia.org/wiki/Cheyenne_language
Kumzari,1700,Severely endangered,https://en.wikipedia.org/wiki/Kumzari
Quechua of Yauyos,1700,Critically endangered,https://en.wikipedia.org/wiki/Yauyos_Quechua
Bainouk-Samik,1685,Severely endangered,https://en.wikipedia.org/wiki/Banyun_language
Côông,1676,Definitely endangered,https://en.wikipedia.org/wiki/C%E1%BB%91%C3%B4ng_language
Dogrib,1675,Vulnerable,https://en.wikipedia.org/wiki/T%C5%82%C4%B1%CC%A8ch%C7%AB
Upland Yuman,1650,Vulnerable,https://en.wikipedia.org/wiki/Havasupai%E2%80%93Hualapai_language
Eastern Cuicatec,1641,Vulnerable,https://en.wikipedia.org/wiki/Cuicatec_language
Tamazight (Ait Rouadi),1637,Extinct,https://en.wikipedia.org/wiki/Tamazight_language
Woleaian,1631,Severely endangered,https://en.wikipedia.org/wiki/Woleaian_language
Huehuetla Tepehua,1603,Definitely endangered,https://en.wikipedia.org/wiki/Huehuetla_Tepehua
Kadiwéu,1600,Definitely endangered,https://en.wikipedia.org/wiki/Kadiw%C3%A9u
Southern Tiwa (Isleta Pueblo),1600,Definitely endangered,https://en.wikipedia.org/wiki/Southern_Tiwa_language
Southern Tiwa (Sandia Pueblo),1600,Definitely endangered,https://en.wikipedia.org/wiki/Southern_Tiwa_language
Tewa (Arizona),1600,Definitely endangered,https://en.wikipedia.org/wiki/Tewa_language
Tewa (New Mexico),1600,Severely endangered,https://en.wikipedia.org/wiki/Tewa_language
ǁGana,1550,Vulnerable,https://en.wikipedia.org/wiki/G%C7%81ana_language
Akwáwa,1548,Vulnerable,https://en.wikipedia.org/wiki/Akw%C3%A1wa_language
Northern Cuicatec,1503,Vulnerable,https://en.wikipedia.org/wiki/Cuicatec_language
Chiquihuitlán Mazatec,1502,Definitely endangered,https://en.wikipedia.org/wiki/Chiquihuitl%C3%A1n_Mazatec
Apinajé,1500,Vulnerable,https://en.wikipedia.org/wiki/Apinay%C3%A9
Bashkarik,1500,Severely endangered,https://en.wikipedia.org/wiki/Gawri_language
Chintang,1500,Severely endangered,https://en.wikipedia.org/wiki/Chintang_language
Forest Nenets,1500,Severely endangered,https://en.wikipedia.org/wiki/Forest_Nenets_language
Hupda (Colombia),1500,Definitely endangered,https://en.wikipedia.org/wiki/Hup_language
Jah Hut,1500,Severely endangered,https://en.wikipedia.org/wiki/Jah_Hut
Jeri,1500,Severely endangered,https://en.wikipedia.org/wiki/Jeri
Jonkor Bourmataguil,1500,Severely endangered,https://en.wikipedia.org/wiki/Jonkor_language
K'emant,1500,Severely endangered,https://en.wikipedia.org/wiki/K%27emant_language
Kanashi,1500,Definitely endangered,https://en.wikipedia.org/wiki/Kanashi_language
Karajá,1500,Vulnerable,https://en.wikipedia.org/wiki/Karaj%C3%A1
Karelian (Tikhvin),1500,Severely endangered,https://en.wikipedia.org/wiki/Karelian_language
Kendem,1500,Severely endangered,https://en.wikipedia.org/wiki/Kendem_language
Khamba,1500,Definitely endangered,https://en.wikipedia.org/wiki/Khamba
Lishpa,1500,Definitely endangered,https://en.wikipedia.org/wiki/Lishipa_tribe
Mayoruna (Brazil),1500,Vulnerable,https://en.wikipedia.org/wiki/Mayoruna_language
Mescalero-Chiricahua Apache (New Mexico),1500,Definitely endangered,https://en.wikipedia.org/wiki/Mescalero-Chiricahua_language
Numao Bunu,1500,Definitely endangered,https://en.wikipedia.org/wiki/Numao_Bunu_language
Orang Seletar,1500,Severely endangered,https://en.wikipedia.org/wiki/Orang_Seletar
Palenque Creole,1500,Definitely endangered,https://en.wikipedia.org/wiki/Palenquero
Pong,1500,Definitely endangered,https://en.wikipedia.org/wiki/Pong
Pyuma,1500,Vulnerable,https://en.wikipedia.org/wiki/Pyuma_language
Saaroa,1500,Critically endangered,https://en.wikipedia.org/wiki/Saaroa
Saluan,1500,Vulnerable,https://en.wikipedia.org/wiki/Saluan_language
Semaq Beri,1500,Critically endangered,https://en.wikipedia.org/wiki/Semaq_Beri
Talodi,1500,Critically endangered,https://en.wikipedia.org/wiki/Talodi
Wayana (Suriname),1500,Vulnerable,https://en.wikipedia.org/wiki/Wayana_language
Wik Mungkan,1500,Vulnerable,https://en.wikipedia.org/wiki/Wik_Mungkan_language
Natsilingmiutut,1455,Vulnerable,https://en.wikipedia.org/wiki/Natsilingmiutut
Movima,1452,Severely endangered,https://en.wikipedia.org/wiki/Movima_language
Ngombe,1450,Definitely endangered,https://en.wikipedia.org/wiki/Ngombe
Cinta Larga,1440,Vulnerable,https://en.wikipedia.org/wiki/Cinta_Larga
Dupaninan Agta,1400,Vulnerable,https://en.wikipedia.org/wiki/Dupaningan_Agta
Tese,1400,Critically endangered,https://en.wikipedia.org/wiki/TESE
Bororo,1390,Definitely endangered,https://en.wikipedia.org/wiki/Bororo
Puluwat,1364,Severely endangered,https://en.wikipedia.org/wiki/Poluwat
Kanela Rankokamekra,1337,Vulnerable,https://en.wikipedia.org/wiki/Kanela_language
Saba,1335,Definitely endangered,https://en.wikipedia.org/wiki/Saba
Kurripako (Brazil),1332,Vulnerable,https://en.wikipedia.org/wiki/Kurripako_language
Triw,1328,Definitely endangered,https://en.wikipedia.org/wiki/Triw_language
Guernsey French,1327,Severely endangered,https://en.wikipedia.org/wiki/Guern%C3%A9siais
Paafang,1318,Severely endangered,https://en.wikipedia.org/wiki/P%C3%A1%C3%A1fang_language
Chɨlɨng,1314,Definitely endangered,https://en.wikipedia.org/wiki/Chulung_language
Zapotec of the Valleys north,1303,Severely endangered,https://en.wikipedia.org/wiki/Zapotec_languages
Cypriot Arabic,1300,Severely endangered,https://en.wikipedia.org/wiki/Cypriot_Arabic
Palikur (Brazil),1300,Vulnerable,https://en.wikipedia.org/wiki/Palikur_language
Sanenyo,1300,Critically endangered,https://en.wikipedia.org/wiki/Sanenyo_language
Tecóatl Mazatec,1300,Vulnerable,https://en.wikipedia.org/wiki/Tec%C3%B3atl_Mazatec
Xinka,1283,Critically endangered,https://en.wikipedia.org/wiki/Xinka_language
Ozomatlán Totonac,1276,Critically endangered,https://en.wikipedia.org/wiki/Ozomatl%C3%A1n_Totonac
Kāgate,1273,Definitely endangered,https://en.wikipedia.org/wiki/K%C4%81gate_language
Maxakali,1271,Vulnerable,https://en.wikipedia.org/wiki/Maxakali
Murik,1256,Vulnerable,https://en.wikipedia.org/wiki/Murik
Pengo,1254,Critically endangered,https://en.wikipedia.org/wiki/Pengo
Marúbo,1252,Vulnerable,https://en.wikipedia.org/wiki/Mar%C3%BAbo_language
Aivilingmiutut,1245,Vulnerable,https://en.wikipedia.org/wiki/Aivilingmiutut
Besme,1228,Severely endangered,https://en.wikipedia.org/wiki/Besme
Oirata,1221,Definitely endangered,https://en.wikipedia.org/wiki/Oirata_language
Lohorung,1207,Severely endangered,https://en.wikipedia.org/wiki/Lohorung
Harakmbut,1206,Definitely endangered,https://en.wikipedia.org/wiki/Harakmbut
Buyang,1200,Severely endangered,https://en.wikipedia.org/wiki/Buyang
Dakka,1200,Vulnerable,https://en.wikipedia.org/wiki/Dakka
Mah Meri,1200,Severely endangered,https://en.wikipedia.org/wiki/Mah_Meri
Manjui,1200,Definitely endangered,https://en.wikipedia.org/wiki/Manjui_language
Te'un (Seram Island),1200,Definitely endangered,https://en.wikipedia.org/wiki/Te%27un_language
Tsou,1200,Vulnerable,https://en.wikipedia.org/wiki/Tsou
Ujir,1200,Definitely endangered,https://en.wikipedia.org/wiki/Ujir
White Gelao (China),1200,Severely endangered,https://en.wikipedia.org/wiki/Gelao_language
Dakkang,1198,Definitely endangered,https://en.wikipedia.org/wiki/Dakkang_language
Northern Algonquin,1180,Vulnerable,https://en.wikipedia.org/wiki/Algonquin_language
Akawaio (Brazil),1170,Vulnerable,https://en.wikipedia.org/wiki/Akawaio_language
Huehuetlán Mazatec,1169,Vulnerable,https://en.wikipedia.org/wiki/Tec%C3%B3atl_Mazatec
Trio (Brazil),1156,Vulnerable,https://en.wikipedia.org/wiki/Trio_language
Savo,1147,Definitely endangered,https://en.wikipedia.org/wiki/Savo
Tektitek,1144,Definitely endangered,https://en.wikipedia.org/wiki/Tektitek
Fwâi,1131,Vulnerable,https://en.wikipedia.org/wiki/Fw%C3%A2i_language
Waimirí-Atroarí,1120,Vulnerable,https://en.wikipedia.org/wiki/Waimiri-Atroari_language
Guayabero,1118,Definitely endangered,https://en.wikipedia.org/wiki/Guayabero_language
Fagauvea (Northern),1107,Vulnerable,https://en.wikipedia.org/wiki/Fagauvea_language
Fagauvea (Southern),1107,Vulnerable,https://en.wikipedia.org/wiki/Fagauvea_language
Fania,1100,Severely endangered,https://en.wikipedia.org/wiki/Fania
Ubi,1100,Severely endangered,https://en.wikipedia.org/wiki/Ubi
Warnang,1100,Severely endangered,https://en.wikipedia.org/wiki/Werni_language
Itzá,1094,Critically endangered,https://en.wikipedia.org/wiki/Itza
Mixtec of the southwest of Puebla,1074,Definitely endangered,https://en.wikipedia.org/wiki/Chigmecatitl%C3%A1n_Mixtec
Lowland Chontal,1060,Critically endangered,https://en.wikipedia.org/wiki/Huamelultec_language
Koireng,1056,Critically endangered,https://en.wikipedia.org/wiki/Koireng_people
Chipaya,1050,Definitely endangered,https://en.wikipedia.org/wiki/Chipaya
Mokilese,1050,Critically endangered,https://en.wikipedia.org/wiki/Mokilese_language
Western Náhuatl,1041,Severely endangered,https://en.wikipedia.org/wiki/Western_Peripheral_Nahuatl
Acatepec Mazatec,1038,Vulnerable,https://en.wikipedia.org/wiki/Tec%C3%B3atl_Mazatec
Mixtec of Villa de Tututepec,1019,Definitely endangered,https://en.wikipedia.org/wiki/Tututepec_Mixtec
Toda,1006,Critically endangered,https://en.wikipedia.org/wiki/Toda
Adabe,1000,Vulnerable,https://en.wikipedia.org/wiki/Wetarese_language
Alutor,1000,Severely endangered,https://en.wikipedia.org/wiki/Alyutors
Arapaho (Wyoming),1000,Severely endangered,https://en.wikipedia.org/wiki/Arapaho_language
Beeke,1000,Severely endangered,https://en.wikipedia.org/wiki/Beeke
Blackfoot (United States of America),1000,Definitely endangered,https://en.wikipedia.org/wiki/Blackfoot_language
Bohtan Neo-Aramaic,1000,Severely endangered,https://en.wikipedia.org/wiki/Neo-Aramaic_dialect_of_Bohtan
Bola,1000,Definitely endangered,https://en.wikipedia.org/wiki/Bola
Bong'om,1000,Definitely endangered,https://en.wikipedia.org/wiki/Bong%27om_language
Bora,1000,Vulnerable,https://en.wikipedia.org/wiki/Bora
Central Siberian Yupik (St. Lawrence Island),1000,Definitely endangered,https://en.wikipedia.org/wiki/Central_Siberian_Yupik_language
Chali,1000,Definitely endangered,https://en.wikipedia.org/wiki/Chali
Cherokee (North Carolina),1000,Severely endangered,https://en.wikipedia.org/wiki/Cherokee_language
Cocama-Cocamilla (Peru),1000,Severely endangered,https://en.wikipedia.org/wiki/Cocama_language
Dair,1000,Severely endangered,https://en.wikipedia.org/wiki/Dair
Dakpa,1000,Definitely endangered,https://en.wikipedia.org/wiki/Dakpa_language
Dampelas,1000,Definitely endangered,https://en.wikipedia.org/wiki/Dampelas_language
Danaw,1000,Critically endangered,https://en.wikipedia.org/wiki/Danaw_language
Ega,1000,Severely endangered,https://en.wikipedia.org/wiki/Ega
El Hugeirat,1000,Severely endangered,https://en.wikipedia.org/wiki/El_Hugeirat_language
Faghani,1000,Vulnerable,https://en.wikipedia.org/wiki/Faghani
Fongoro,1000,Severely endangered,https://en.wikipedia.org/wiki/Fongoro
Gambiri,1000,Severely endangered,https://en.wikipedia.org/wiki/Gambiri_language
Gongduk,1000,Vulnerable,https://en.wikipedia.org/wiki/Gongduk_language
Gorap,1000,Definitely endangered,https://en.wikipedia.org/wiki/Gorap_language
Guugu Yimidhirr,1000,Vulnerable,https://en.wikipedia.org/wiki/Guugu_Yimithirr
Gyem,1000,Critically endangered,https://en.wikipedia.org/wiki/Gyem
Habu,1000,Vulnerable,https://en.wikipedia.org/wiki/Habu
Hawaiian,1000,Critically endangered,https://en.wikipedia.org/wiki/Hawaiian
Hértevin,1000,Critically endangered,https://en.wikipedia.org/wiki/Neo-Aramaic_dialect_of_Hertevin
Hu,1000,Definitely endangered,https://en.wikipedia.org/wiki/Hu
Hualapai,1000,Vulnerable,https://en.wikipedia.org/wiki/Hualapai
Hung,1000,Definitely endangered,https://en.wikipedia.org/wiki/Hung
Inkhokvari,1000,Definitely endangered,
Ishkashimi,1000,Severely endangered,https://en.wikipedia.org/wiki/Ishkashim
Iyive,1000,Severely endangered,https://en.wikipedia.org/wiki/Iyive_language
Jiongnai Bunu,1000,Definitely endangered,https://en.wikipedia.org/wiki/Kiong_Nai_language
Kaande,1000,Severely endangered,https://en.wikipedia.org/wiki/Kaande_language
